time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,kNDVI_RS,x_coord,y_coord,MODIS_GPP,GOSIF_GPP,DIFFUSE_GPP,CABLE_BIOS_NEE,CABLE_BIOS_GPP,CABLE_BIOS_ER,This_Study_NEE,This_Study_GPP,This_Study_ER,FLUXCOM_RS_GPP,FLUXCOM_RS_NEE,FLUXCOM_RS_ER
2017-09-15,36.757996754861516,31.9598111327784,68.71780788763992,62.75513511275721,12.0476771174036,0.10442353064930555,72.14562726584624,95.6,91.20960332026046,59.404320799637766,37.89021556576294,176.84561408986474,316.6251111713809,403.2282154329078,3.9405758634429096,0.3863178,116.237,-33.42,107.32829,124.4394,126.30823,-23.81484737746242,293.9081348877095,268.3001870736441,-29.94857,128.67706,95.8057,,,
2017-10-15,22.884173491967232,48.10560885874999,70.9897823507172,69.07513333640702,13.984228074427158,0.10433417078629031,65.89678938368385,51.599999999999994,135.0213807276303,63.277608704528184,63.53641125229559,235.05147529379727,323.11504379926447,389.320118161087,5.485493117049126,0.30216885,116.237,-33.42,142.1457,152.7207,174.43771,-66.22115572766616,356.4491930754989,287.6547546221081,-34.269802,141.60818,105.87155,,,
2017-11-15,-20.67385961002797,117.32342830418929,96.64956869416132,60.24817705708251,18.59168049861111,0.060673715826388884,55.028767246321344,17.4,173.1867252185158,57.03122192409631,88.91672948774368,303.80081692719915,334.50818460911967,385.7053602058385,9.750539789192809,0.28496823,116.237,-33.42,173.10611,143.2261,157.78943,-102.87271534135459,394.0818300408406,286.54824086736573,-28.223316,137.72148,106.19703,,,
2017-12-15,-24.908788286493806,128.04612415280437,103.13733586631056,82.237862740337,19.597557956317203,0.04451121091061828,54.03366096714801,45.0,196.8576645372003,75.33558095119878,92.07179179921171,339.1036343981207,334.11940342345974,381.6594765523392,10.624301294791978,0.30030704,116.237,-33.42,152.33534,132.6967,142.86678,-66.31945162496261,352.71021584155244,289.22012807628187,-15.655399,125.196526,106.2458,,,
2018-01-15,-16.447336306840086,133.4613008068016,117.0139644999615,77.52002658550563,20.499880898459107,0.042181128870929584,54.944467615571824,21.8,192.45781051861434,71.0137161104378,102.68395452451874,335.6572008207773,339.4541940404155,386.5146984667597,11.024393044393184,0.3276503,116.237,-33.42,162.40916,132.4595,140.27766,5.998268166609204,291.26847608861135,302.2741092436894,-13.03797,124.37908,109.4399,,,
2018-02-15,-24.166664432292578,133.39320603497526,109.22654160268269,49.6391961376522,20.25455230654762,0.022690813500744048,57.52557323186178,0.2,160.04186122874057,50.34504449542966,89.9423350324532,287.91911005117004,346.3556285357043,370.1702580786073,10.233426029411016,0.3480072,116.237,-33.42,154.27257,114.0978,134.1607,40.896090861524776,195.90580062174794,240.7631484059524,-17.907372,122.24074,102.42498,,,
2018-03-15,-11.467173985024797,115.32182524070308,103.85465125567828,36.54421601452499,19.696521889784947,0.016255097392473116,59.16732231798996,11.399999999999999,119.65474803194385,33.4770342044648,71.08277786098098,229.2735972621605,349.2307467067175,383.2577641788092,9.497074534922373,0.3820452,116.237,-33.42,109.18575,101.2658,116.66921,97.44759467099713,106.04474502126966,206.53704382129638,-12.701437,109.499596,99.05812,,,
2018-04-15,14.824159298103066,75.1287271769011,89.95288647500415,31.432459376721113,16.452101869444444,0.033438404718749995,68.52693750026721,40.8,69.85501334798474,29.754121268025816,39.29691218212981,158.0044639591524,337.0770964785768,401.1655428043188,5.947430393822483,0.42161757,116.237,-33.42,79.252304,82.8598,99.09178,68.15704299746855,117.74289761020255,183.3198840452262,-9.926354,94.020775,87.8942,,,
2018-05-15,16.252413734708576,71.40253058628412,87.65494432099268,33.90778107917295,14.65792848185484,0.04259064776209678,61.27807954625912,80.20000000000002,38.98702611724821,31.061877111655754,17.837289768699204,132.9304220211523,314.1134780170859,400.85014877863784,6.510246066872759,0.47005653,116.237,-33.42,80.55088,74.7389,71.2427,54.362801900298756,106.4562179696002,161.3985441807743,-7.4882812,83.74714,83.197136,,,
2018-06-15,15.166187674761678,51.490259475399625,66.65644715016131,39.42050839205066,11.086963510416666,0.10856330269097222,78.31601701774889,111.80000000000001,27.33835968977743,37.31564791309239,2.135145463069018,95.22780390201082,316.2408348734999,408.7499576092519,2.8764971264395047,0.5295933,116.237,-33.42,62.59246,69.0996,65.08664,38.00688768089436,188.9024512604186,224.75905597607124,0.45082045,75.09299,80.42503,,,
2018-07-15,28.236630562301496,58.36215164095393,86.59878220325544,56.16394072428771,11.334608059811828,0.12320019804771505,77.59983074814846,167.4,33.97175698155911,51.45006158942366,-2.1205131532423636,100.70568404141706,317.490224686001,405.76379851165547,3.0213201758805286,0.5154467,116.237,-33.42,67.09563,79.7741,75.000946,28.685132490168662,213.18840204718444,241.57934304534888,-1.6373948,83.71725,83.77287,,,
2018-08-15,0.9930829124812899,70.16426746758444,71.15735038006574,59.25821319714818,10.412943346774194,0.12591814060819895,74.91519804418361,201.79999999999998,61.00812300253212,54.2846295924891,15.066213381039551,138.223667183573,308.5846087138571,406.9468167591389,3.179942512345809,0.47555107,116.237,-33.42,108.05513,102.697,89.86801,-6.646502231689199,253.88240677988765,247.1114527034605,-23.258842,104.32843,85.28892,,,
2018-09-15,-16.943550094527286,92.40727801181042,75.46372791728314,60.30199724839932,11.556554459027778,0.10483987264930555,72.31168431908482,10.0,95.11138302765632,57.082168382975524,37.20943176064,185.39427994257036,311.0737966133804,406.98869221042617,3.790553177614573,0.460186,116.237,-33.42,98.813545,132.1369,144.73926,-34.0976651139543,295.30137762433577,257.65067709440666,-38.389034,130.98706,89.86517,,,
2018-10-15,-21.15634805119143,112.87918300484267,91.72283495365123,67.9389032372532,14.466876845170631,0.09359554849126345,69.52341061360326,34.800000000000004,130.70373661630856,62.23674319852316,53.277612384941285,222.3877216322321,331.9857292193843,405.1046571206908,5.060174426092788,0.40450642,116.237,-33.42,136.3037,157.297,174.79189,-69.97960397894074,368.4926532809756,296.6741031621849,-34.5129,147.7649,108.869484,,,
2018-11-15,-27.616679355577723,120.97431118723807,93.35763183166037,63.04116525327991,15.12265783263889,0.030961368250000003,61.84066412994863,11.600000000000001,164.20371886910874,59.67507834315108,81.72786850671146,279.3260563197577,326.40422044583465,400.04276648260617,6.613742402044701,0.35362408,116.237,-33.42,169.97832,133.0506,151.91052,-130.83384134664706,402.2011614753501,259.43726900289414,-31.690807,133.91867,98.42835,,,
2018-12-15,5.7791896614,104.21055045719999,109.9897401186,59.71794791510355,19.39083204771505,0.024131871404569894,55.06655240383911,15.6,186.59129818603625,54.70577845150017,101.71514896680243,320.2642991386896,338.1030725046576,397.35812303043554,10.250363489953493,0.32476714,116.237,-33.42,134.778,122.5889,139.19269,-71.69920264226472,358.7975467896841,293.6881357240053,-19.10608,123.4543,101.035095,,,
2019-01-15,-11.54309346521666,116.30864987035642,104.76555640513975,55.424377454162574,20.475950895833332,0.017399428397177417,51.974995325894604,6.799999999999999,196.20543124853418,50.77257038587712,110.94130989049138,344.34231959026005,335.2686048491821,389.08162580239167,11.733286228790364,0.30465704,116.237,-33.42,131.26686,120.003,120.44058,-24.94971528374302,282.7866992306556,266.6654043725432,-17.675934,114.793564,95.668594,,,
2019-02-15,-4.159239000864462,93.29886911649801,89.13963011563355,36.6272205371893,21.080444529761902,0.015799136588541665,53.047829069138636,0.2,172.56028829340553,37.148044109642726,113.86760663304861,312.7730200335353,342.57104584410035,376.6193895858952,11.915268794313516,0.30682507,116.237,-33.42,133.7285,100.4344,111.06297,57.26016755417711,173.28452773547517,235.13612976890442,-10.053549,102.99118,90.97869,,,
2019-03-15,11.253987856711458,84.55356502356597,95.80755288027743,42.22282697249702,19.286645260080643,0.03036089634408603,60.336216428960086,50.4,118.47835908349761,38.67903534189019,71.4090654540188,225.09691042472372,346.8670214668459,389.297497101753,8.988608496053414,0.33651483,116.237,-33.42,110.36971,85.147,116.035835,102.7157805975163,108.78866069397802,213.57095823920463,-3.2819011,98.40025,94.783356,,,
2019-04-15,11.435952409447559,68.62012887450493,80.0560812839525,32.86557625058259,16.04714520625,0.026465957534722223,61.35273657243292,45.2,79.2880458991709,31.110716777943466,48.80166690376667,180.80609534427808,324.14132287283564,400.1996830631493,7.113930065997461,0.3815398,116.237,-33.42,83.16322,73.8406,90.401,64.52353440125684,108.97657445108374,172.57331251227242,-8.864148,83.94474,80.48189,,,
2019-05-15,13.936865567948217,67.58663885277558,81.52350442072378,26.884500364988032,12.725913557123658,0.028266390463709674,66.09828880929898,25.0,41.206613410712606,24.628065298512038,23.583256983233998,133.11519857707745,307.1555877152404,405.98112928614427,5.017653063753934,0.44138643,116.237,-33.42,90.27682,67.5428,60.89008,15.26538671932194,133.66903823240378,149.23515695940762,-10.506671,72.765366,69.930244,,,
2019-06-15,22.763260178730114,48.806754953062764,71.57001513179287,49.66447943837351,11.719243778472224,0.07450576957291667,70.17127120333939,141.6,27.08222997285413,47.01264149305296,-0.3676736346528037,96.35131054864623,316.29107799027776,407.08864893359834,4.128289102700649,0.48488173,116.237,-33.42,55.169865,56.8747,63.222748,41.663551508961554,159.08665628759985,198.2978004238675,3.7223952,70.12078,77.20108,,,
2019-07-15,16.970113053482187,57.010480807629605,73.98059386111179,38.49882463703642,11.246862110887099,0.09323234498655915,76.25595253686568,72.80000000000001,34.54665681549329,35.26759114748826,8.343483968282802,101.46410893637216,317.2533783994722,409.179437167127,3.1837813625324043,0.48761478,116.237,-33.42,72.31409,68.8549,67.89624,16.74005473656862,215.17431033792343,228.89753904680902,-7.705433,79.933975,75.31157,,,
2019-08-15,-2.2422184897390465,74.93440851569706,72.69219002595801,50.32287480501178,11.712107643145163,0.08873455087029569,67.28108380867666,119.6,67.00943760072406,46.09924045011084,21.02955790778367,153.8457922336458,307.1990688524328,408.93831869726654,4.526129088588243,0.44437855,116.237,-33.42,109.33638,97.2624,87.80482,-33.024166286738094,269.261755775543,235.5434556238651,-15.580676,97.712326,81.112076,,,
2019-09-15,-1.0701923213288853,80.3273912695216,79.25719894819272,53.281439207094316,13.42155808548611,0.08850180706597223,67.80088571575133,50.0,105.69720362361885,50.43647347165378,41.479115114201974,201.04134431473992,317.562673841113,409.94842203314994,4.990482500958587,0.40151656,116.237,-33.42,125.889496,131.4215,125.65065,-25.25364228441131,306.59507947567147,279.8785481234215,-35.371017,129.88873,94.94214,,,
2019-10-15,-22.581957141140045,107.82043811558017,85.23848097444014,56.75651392882137,14.736928751344086,0.04024239569892473,64.77121522370577,44.38461538461539,145.0697340932421,51.99289970719687,66.7700043813936,253.84370167733752,321.42483435228456,406.22247225778824,5.953688294827602,0.3442673,116.237,-33.42,137.6847,140.3706,138.24887,-102.17814117702801,369.3768045556471,262.58487523818997,-29.60979,133.78691,98.5213,,,
2019-11-15,-0.4444942429399801,32.43860765545983,31.99411341251985,23.852620824021372,16.475612248520708,0.06111104107495069,58.5212591526826,3.3999999999999986,186.88044706402897,64.12972874624023,81.44620865317685,313.8462585300056,321.4997598670122,405.2383168785267,7.8501284842172145,0.3033601,116.237,-33.42,153.82217,119.8496,125.31256,-63.67244697626564,341.4464392955499,270.9055401529966,-19.298822,111.01846,89.69597,,,
