time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,kNDVI_RS,x_coord,y_coord,MODIS_GPP,GOSIF_GPP,DIFFUSE_GPP,CABLE_BIOS_NEE,CABLE_BIOS_GPP,CABLE_BIOS_ER,CABLE_POP_NEE,CABLE_POP_GPP,CABLE_POP_ER,This_Study_NEE,This_Study_GPP,This_Study_ER,FLUXCOM_RS_GPP,FLUXCOM_RS_NEE,FLUXCOM_RS_ER,FLUXCOM_MET_GPP,FLUXCOM_MET_NEE,FLUXCOM_MET_ER
2013-02-15,-3.4555878118404957,42.589490522999185,24.341365792488673,24.341365792488673,26.986625635787462,0.18998290904636117,36.31928659094695,0.8,153.18256938385292,24.68748971083425,101.75964062153068,298.1394007173897,371.04531333918385,381.5076864656184,23.23436585343273,0.07752337,120.65416666666667,-30.1914,33.658604,18.74,34.379433,0.2986082158278882,0.0,6.963573856633117,2.5996627855856786,2.6020911474188324,5.308547621145408,-4.26573,42.365356,25.68582,18.022928,2.9377775,26.666779,26.086647,0.4614734,28.925972
2013-03-15,4.601316339539878,51.8745149760523,46.168776683882896,46.168776683882896,21.86304753494624,0.4337800019890545,56.70800997260435,94.6,136.4034594682909,42.293798712505634,63.041539935093695,241.5836565763755,364.2194818140218,383.39939081920306,11.537495983647286,0.09400443,120.65416666666667,-30.1914,46.59765,31.67,45.48697,0.25130393266096546,5.307398914644333,7.155334617909871,-4.861394236482738,12.488443101465236,7.337685364560457,1.7097946,45.81417,43.999027,24.600407,-0.3717217,26.834145,24.392672,0.05854745,27.273716
2013-04-15,-1.4378860637912179,36.895445210904924,18.902276812574335,18.902276812574335,22.691733888888887,0.23374770400126635,47.07192744810728,14.0,55.46454379218423,17.892988575359723,45.301994947317205,185.1101270965243,331.07174728269814,383.7559796885775,14.851657824982011,0.11789686,120.65416666666667,-30.1914,24.592237,31.0425,41.07618,0.22421231962215132,0.0,6.844618345346487,-4.299895547017513,10.544062417029636,6.356687840721861,-4.7376504,40.804005,22.170513,28.096386,-1.609886,25.694935,15.851719,4.3628983,24.590443
2013-05-15,-9.742489712208535,30.765223109477564,21.04678550971144,21.04678550971144,15.95903430376344,0.18845120084966266,60.74712591510312,36.0,44.644837389528504,19.280313966034946,30.836180144827317,143.83839406064223,315.8613860313211,382.52208209729105,7.184189069343451,0.12785079,120.65416666666667,-30.1914,41.971333,31.68,32.68743,0.08376582642929158,0.6709885703968547,4.797454960634076,-4.92259720160655,11.319867698592134,6.378663813127787,-6.90639,33.96158,22.055445,26.238794,-1.1479315,23.624077,12.520019,4.134511,20.273417
2013-06-15,-17.075502123271733,29.892437484348196,16.70461342444314,16.70461342444314,12.102136187500001,0.18024895074743705,66.56349325749319,11.6,42.83277602459028,15.812669559496019,24.07707651315955,124.36298933886806,306.97041972222223,383.21057837601103,4.747505297326655,0.1339666,120.65416666666667,-30.1914,36.22389,26.1725,23.498657,0.1734013705388333,0.050107983446549834,3.5180792579624187,-2.623620710008254,7.505130877994816,4.978965255591902,-12.829335,31.211485,15.803781,22.98629,-3.3182821,21.704414,10.73896,4.282317,17.185596
2013-07-15,-10.575342379556506,26.764310821352545,17.841493875127682,17.841493875127682,11.989813383064517,0.20760300434114287,60.3504049244575,29.4,55.58254660491552,16.34404471774689,29.07313965910703,143.77405236770204,301.3558813844086,382.95898681321813,5.587628031089232,0.12321299,120.65416666666667,-30.1914,39.655655,24.1675,32.582516,-0.11054583268885647,0.6192920832839588,3.5031810655259283,-2.179188363494177,7.556394501661998,5.070146851026948,-8.331946,28.677704,19.078436,24.23253,-3.8824596,22.290215,10.535104,4.038182,16.978096
2013-08-15,-4.711285654867411,28.491626566552164,14.731273064255493,14.731273064255493,14.789723252370418,0.24381219621950107,54.98039260206751,8.8,80.13523419637937,13.494866931921024,43.67702964980549,187.79492889088587,307.10914470475643,383.0900185966078,7.634694951122282,0.10835762,120.65416666666667,-30.1914,48.3642,25.2725,30.207445,0.358542088237168,0.0,3.890292574539518,-2.720361362626136,8.848255507138674,6.39704251124931,-5.530975,30.716364,14.97953,24.407913,-3.8594322,22.29417,12.488087,3.0347087,18.802345
2013-09-15,-5.06810224975838,29.69753431089032,23.07908827202128,23.07908827202128,16.184635241666665,0.22470323105322024,53.94290218540755,30.2,109.57076022610138,21.846778929101628,56.27623561235242,221.5824848113389,318.83349291666667,383.4232767158391,8.553844148679424,0.08460466,120.65416666666667,-30.1914,44.48237,24.505,30.964823,0.1225294819153159,2.2549980136413175,5.469539942948861,-2.873835503771261,10.340090779907769,7.478795388036815,-4.2159457,32.010647,25.489607,22.743923,-1.4846976,21.826277,15.527721,2.486432,20.581059
2013-10-15,-9.882780143176284,34.45115219139184,21.283304888948873,21.283304888948873,20.619529756048387,0.13185637876791675,37.61224414972968,9.0,159.23852965463664,19.496982107050833,90.10911543700041,309.8511030144986,325.75259000384796,384.42190839880783,15.380691498103273,0.073773056,120.65416666666667,-30.1914,39.607697,21.605,27.632551,0.18581871877735504,0.0,4.788887733001909,4.067920508561656,3.888404001976596,8.086239776999719,-5.6779356,34.17029,21.057402,14.842911,2.4188917,20.347687,19.903324,1.6889303,23.35113
2013-11-15,-10.972486136224452,35.89124512307277,27.29919902051402,27.29919902051402,23.085219373611114,0.1005591584023399,42.096652385576164,27.200000000000003,169.79546587973866,25.84155660367793,112.28675519524394,312.6851780825616,353.0008660726077,384.5405554035226,16.64859768393289,0.06942155,120.65416666666667,-30.1914,47.651432,19.77,29.962257,0.22671502296769597,0.0,5.9692228720430505,6.699659960955614,2.0713545464568597,8.719781212123053,-7.8034587,36.459095,26.580519,14.150991,3.6603713,22.346766,21.852047,0.3497035,25.000097
