time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,kNDVI_RS,x_coord,y_coord,MODIS_GPP,GOSIF_GPP,DIFFUSE_GPP,CABLE_BIOS_NEE,CABLE_BIOS_GPP,CABLE_BIOS_ER,This_Study_NEE,This_Study_GPP,This_Study_ER,FLUXCOM_RS_GPP,FLUXCOM_RS_NEE,FLUXCOM_RS_ER
2012-01-15,-17.65727493958861,129.8458039527934,112.18852901320479,62.196586386538165,22.585355104838712,0.19657936419350325,62.5200299004428,56.983228825089455,198.68830734308244,56.97638304883886,124.35821881132745,319.35081218595684,355.78135793010756,362.65788750769855,10.447720909710176,0.20072205,145.0294,-36.6732,101.7943,68.2087,81.814224,68.55522417285687,123.01717246328472,194.5306402659221,-0.045879424,83.17713,84.21467,37.04224,1.5012028,39.88769
2012-02-15,-2.625455267133651,109.52267696022773,106.89722169309407,62.83429728743372,21.60726541666667,0.20648828251073245,71.7112036564834,83.21309496573458,154.35320989573748,61.53026493632157,80.60322480517478,258.12441303855445,356.9284690373563,367.0425126022422,7.419655630836391,0.22306818,145.0294,-36.6732,74.327965,60.8003,86.19922,43.11325793789402,112.63618489812424,159.22307006941836,4.979377,81.42343,88.01536,37.03915,1.7777138,40.26354
2012-03-15,-9.090072865471097,119.67597448334074,110.58590161786964,69.29270038634638,18.16221482997312,0.26240473711783047,79.31866540358588,125.61438804696435,120.46318667005772,63.47691519860346,47.64593588549388,213.1630259518711,340.47039966397847,369.4560270087463,4.362735293171922,0.31790876,145.0294,-36.6732,127.8495,84.4782,114.15772,-3.6474281250638914,152.58321607622693,148.95644368430925,-14.959232,104.71697,90.258446,58.190376,-11.896489,48.304485
2012-04-15,-15.411589970729752,106.02964511882254,90.6180551480928,42.99000752384339,15.897759627083332,0.20809550126497117,81.46213141218618,38.4,74.29263537202777,40.69455341840361,35.183520493087,162.1463819132639,324.29265930555556,370.2651075687773,3.3793826812488827,0.35940596,145.0294,-36.6732,69.50161,77.2433,83.66366,-44.8292551780284,157.2531141641556,111.53878571701333,-20.65941,92.976074,75.56523,51.68987,-9.836814,43.690063
2012-05-15,-20.63367155533608,88.45028770717163,67.81661615183555,28.545852524868604,11.46813434576613,0.21854607983722643,87.82708672922713,19.4,35.29675606223783,26.14997900052927,15.326734761103404,108.37694297971065,308.60043335674567,369.301761027539,1.6566393916920494,0.3810918,145.0294,-36.6732,44.666687,54.9586,48.4232,-43.40032184837143,139.58932636701343,96.29863530271706,-12.249343,75.24084,68.460144,44.31067,-5.3762636,39.60983
2012-06-15,-6.50257356492248,65.90471183306764,59.40213826814516,24.28048491160779,9.547722092777779,0.255664857575256,83.82392631626445,35.2,17.37141612059236,22.984026920957124,3.7783220090466583,79.0335908439354,306.23838034722223,368.23232211174644,1.9339024454752853,0.426342,145.0294,-36.6732,39.29949,41.942398,38.082424,-28.673688469354023,123.10018959553432,95.67852818340202,-5.6536536,67.52879,67.10808,45.213722,-5.567427,39.44577
2012-07-15,-8.538513547080587,68.60383751914858,60.065323972067986,34.047381791351704,9.317094791289254,0.27528332653505505,80.59848503917267,45.4,29.767454976437236,31.189761037657007,5.892156943746987,85.50909250141429,311.97436650531904,386.5796469081675,2.2834302357240817,0.42685658,145.0294,-36.6732,43.62281,47.0374,46.92134,-16.32015965124921,120.97483058618057,103.69414465123886,-6.3399415,71.47717,70.04442,51.607277,-7.5254703,42.53095
2012-08-15,-38.80849873898603,94.51105770870527,55.702558969719234,42.05918148316957,9.424770045026882,0.26823951206820945,75.82376255270061,35.6,54.884053704940854,38.52912473383544,16.289606615471058,119.95736160561962,308.2647860887097,383.6891343748864,2.8662980333939654,0.41137666,145.0294,-36.6732,69.537,66.8241,65.00736,-24.568893946571734,150.37020361971278,115.62860629740118,-14.86442,81.49749,70.55727,67.04661,-15.630997,47.726814
2012-09-15,-44.11365152025077,108.4073197166013,64.29366819635054,41.99896532752844,12.434891575555556,0.25299745518196787,70.38353937354452,9.2,90.89161454654115,39.75642798133633,43.473240702016746,173.54714046199237,312.67075055555557,382.99162347890524,4.299401869005317,0.37974727,145.0294,-36.6732,99.83139,97.8827,96.23806,-30.650030597346955,173.79669000341,133.79690569022688,-35.15784,105.353134,75.07446,79.713745,-20.944977,54.895515
2012-10-15,-54.285553364351586,130.63733621841047,76.35178285405888,48.166848637635724,14.996876521974881,0.23369357961740705,59.89340813928881,30.828308991751648,136.94511905854444,44.12417107874216,73.97353987210094,240.7775653274047,315.22083549356273,382.00239266018497,6.8943317317983555,0.28552955,145.0294,-36.6732,89.42249,102.2916,104.07565,-36.69534494159979,182.77939961331538,146.7545252670459,-38.501446,116.946594,80.72624,69.44061,-18.070705,50.715374
2012-11-15,-32.56060490660071,119.8459759862789,87.2853710796782,46.26458745954474,19.08098099861111,0.19631407865219647,56.86637486280706,8.224567563095434,171.63245292877153,43.794286956303615,105.98857996243689,283.48147239424895,337.8079759027778,384.68599204614947,9.648072044887371,0.20163426,145.0294,-36.6732,85.23973,71.448,80.436516,39.69759593060637,119.73033377744623,170.79172571647268,-11.829504,88.28779,77.462135,38.72838,-0.07569036,39.50386
2012-12-15,-32.1185889844328,125.11399403448951,92.99540505005669,57.43377998556789,20.66360362768817,0.19699641991586936,56.115598469570735,15.473204970724874,193.84572561160792,52.61332234639687,122.19056179920617,315.9450970069824,342.8253926747312,376.4232532364508,10.849020243881546,0.18423353,145.0294,-36.6732,107.04396,63.0433,82.95727,68.176830127177,82.69700825268829,157.12494941016536,-5.499286,82.86055,77.04626,35.355644,2.192318,38.53297
2013-01-15,-32.99937032549481,123.29939075425983,90.30002042876501,47.30994653102967,22.792183891129035,0.13305939189959518,54.892861509363556,3.2,205.1058120043284,43.33918936997252,138.94203465489477,341.465761915614,347.90164875209723,365.9651126499897,12.736174762799724,0.17674737,145.0294,-36.6732,75.79894,58.7333,70.057274,75.35923457247894,48.40710541585517,127.12097349001469,-5.6069336,78.07128,72.23768,32.33756,4.3850527,38.765377
2013-02-15,-14.15086231000811,96.26523098451207,82.11436867450396,37.86353369673047,23.473619516369048,0.1319909816070105,64.76712575299602,77.43755788415993,164.57447578816976,38.4019371190054,110.12920978375976,280.394558676419,363.3830402529762,352.8187574785717,10.37630751308813,0.17615815,145.0294,-36.6732,70.690704,50.6688,71.36687,74.17345940162417,37.48371416504647,108.99377246986799,9.903327,69.71148,78.717285,34.366974,4.023385,40.91669
2013-03-15,0.7131789338282788,92.9276361758898,93.64081510971806,47.55016325249844,21.134872266129033,0.19309730151347737,60.390912106549955,15.322053809867338,119.29580382438726,43.55924453268003,68.1036641668458,222.98170505094294,350.23830806451616,383.3277942156995,10.086139009478662,0.24015991,145.0294,-36.6732,84.61105,56.0044,75.99914,39.19959474465956,64.62329796317601,107.22938745609511,1.9226135,71.44988,75.08565,33.320126,3.3849783,39.93395
2013-04-15,-20.638013532206347,90.3456559572789,69.70764242507255,26.553966967718452,16.488046843055557,0.1902267282259547,65.502919098663,0.0,70.25476121773457,25.13611626234336,46.95905657744841,159.50419018074538,329.2827140485036,377.3162062349015,6.534058522766386,0.25134286,145.0294,-36.6732,53.904312,49.8479,61.42974,45.30848154653218,23.646348189045558,69.51520854961174,-7.464732,65.333786,62.086983,34.320076,0.4943537,37.47401
2013-05-15,-9.29191595324177,64.36819307033215,55.076277117090385,24.068873244057492,12.189402805107528,0.20706655618844813,76.85183706463752,16.2,34.28790762932689,22.04875574657238,20.958675848661432,108.80920361322251,311.8206770161291,378.9121994874503,3.3058935173392157,0.30886,145.0294,-36.6732,49.02833,41.5447,40.53602,16.317549842490592,43.76504027036159,59.1563601407987,-8.680771,60.501316,57.31161,33.95771,-0.08037424,36.112793
2013-06-15,-1.788495299499738,57.27899181511476,55.49049651561502,24.69169589743957,10.199971172916666,0.32791716468830906,79.61206889629219,42.0,21.674151459939292,23.37328127081702,12.822357893055218,92.11927147480075,303.49160299857937,381.51402468938664,2.547606924882911,0.36505693,145.0294,-36.6732,42.406487,43.0862,38.05823,-17.11300713341652,93.8680359210198,75.11375449297877,-8.071037,64.754524,60.644028,41.9946,-4.201108,38.49601
2013-07-15,-4.488848233829398,56.34887442723573,51.860026193406334,28.561146288017998,10.024928077808058,0.33895171346563485,82.03896495910078,55.999999999999986,25.639692070124344,26.163989147356983,5.541597912862731,77.81228777912278,319.6353702674494,381.53610934866657,2.2179268647024624,0.37670946,145.0294,-36.6732,39.375404,49.4674,51.986694,-22.81849690562622,107.56088773545753,83.7097269483105,-9.723969,70.91201,65.62799,57.253204,-8.177478,46.728424
2013-08-15,-27.606426528425892,79.66023312137052,52.05380659294464,43.05410221372503,10.578673174059139,0.3681599462344762,79.82141299582761,59.0,52.215991577130374,39.440541066157316,14.55276429395155,115.15070804499058,316.19316330645165,382.7861211587533,2.5867587510245653,0.40056896,145.0294,-36.6732,76.099525,78.7959,86.12916,-43.62479927079613,149.76843101845395,104.72579245725163,-24.234728,90.58029,71.50833,78.72083,-18.808275,55.021477
2013-09-15,-34.64369457512442,99.34101490832319,64.69732033319877,43.23427209944458,14.239149097916668,0.3369550776460932,62.93858703982076,27.999999999999996,95.33600449463029,40.92577547191251,45.61881653597989,174.9785003058607,326.4491619936084,380.6969993478675,6.062135875931249,0.35028148,145.0294,-36.6732,84.9748,117.7916,106.01449,-64.83402449705855,195.01493572223822,131.85066197672768,-38.097977,115.1311,82.098175,92.45767,-26.36752,60.519127
2013-10-15,-53.057688441871306,121.04874503808915,67.99105659621786,51.91175520479523,14.706501432123655,0.29400371597899544,57.335550654925434,15.148542491280294,140.06533297897718,47.55476499794115,80.50525056481833,243.98980779632672,315.08161982526883,384.69785976040373,7.195963086141146,0.3011935,145.0294,-36.6732,103.36997,124.2964,126.73779,-85.3623549459267,221.93614984071922,134.80499183418095,-39.759026,118.27853,81.74035,72.03345,-18.17123,51.5833
2013-11-15,-45.281795604145586,112.87436999184604,67.59257438770045,49.82714136766452,16.82503293541667,0.16473412706982343,56.98389709459994,23.07849207773834,164.80986625116535,47.1666180785886,100.41726298212612,274.10385604954865,326.2750179166667,382.690468636438,8.327051479501694,0.21471642,145.0294,-36.6732,114.1915,79.8356,95.38461,-5.925483761455168,164.28318254810375,149.91700383718535,-17.66625,93.905975,78.96102,40.20693,-1.533038,39.898827
2013-12-15,-27.404420279667647,120.23387226458411,92.82945198491646,67.3207573912068,20.610862032258062,0.1629841589964726,51.60645466780254,39.020037303473146,187.0862555325695,61.670478769065475,106.48042830930822,304.7999778651733,343.71014590249547,388.7201931694309,11.924142099682346,0.16630766,145.0294,-36.6732,91.98429,65.7061,86.43939,31.121512212533894,130.33333007787112,169.21282716831405,-1.6611117,87.06591,84.03119,39.514763,-1.5616504,38.843178
2014-01-15,-26.43734530910025,129.90715818809645,103.46981287899621,52.036686180955265,23.7026677889785,0.097260302615854,49.96190482420981,0.0,198.83041681497403,47.66921042920843,130.23348523395052,325.84197378333795,358.92732768817206,374.0767062077458,14.946107607440824,0.18827884,145.0294,-36.6732,80.18966,64.888,78.36155,84.44778914438129,62.285007159763,151.11204787461904,-5.075587,84.50343,78.73481,36.958424,1.5574524,40.770725
2014-02-15,-20.065553217155646,109.08317043785578,89.01761722070015,42.305254451318305,23.005613928571428,0.08856306124168138,49.43197386185427,0.0,162.03575658182987,42.906817262630035,106.91595953812057,284.64261377084784,354.4249063695914,383.1667908635557,14.46807652229476,0.21235949,145.0294,-36.6732,74.490845,55.7163,74.6232,80.06312979425817,35.81170170468242,116.56684289504135,-0.5440038,77.85846,76.719666,34.918274,3.0450604,41.188393
2014-03-15,-19.65091753861834,109.30137916137062,89.65046162275227,41.0029726904617,20.157133380376344,0.14906793052671097,60.31144072902541,27.399999999999995,122.0068855884365,37.56156428961948,72.87180690650611,221.4223172449687,349.64202264784944,389.3847612939543,9.503641133998393,0.22843118,145.0294,-36.6732,87.5537,54.909,86.49787,54.271253497024226,41.95498454412355,94.05632223914509,6.3141093,73.96795,79.26779,38.101818,0.68120813,40.925148
2014-04-15,-13.633392712841044,96.62845999198095,82.9950672791399,39.94921393385296,16.02888040486111,0.24603745637254582,74.24718231045391,93.60000000000001,62.647664051875005,37.81612318985402,29.831144246511,142.31169139185417,333.67257625,390.0107256404061,4.734789664492175,0.34842128,145.0294,-36.6732,66.38676,65.2659,91.22086,3.227700268838511,93.89983532117886,97.2461708728771,-6.0904655,83.56147,79.17039,53.359695,-9.956625,44.403442
2014-05-15,-3.303969650676267,84.92176462116095,81.61779497048468,34.24907016690072,13.572635309139786,0.28040234035415623,82.03232534628,71.0,37.90817616956989,31.374521565676382,11.008011893369737,99.46061142024865,332.3817307123656,391.723519214199,2.812712967651148,0.44409093,145.0294,-36.6732,73.23011,80.6853,82.85717,-25.864168188009774,124.75971185363473,98.78836275249706,-11.35312,84.00899,80.01372,67.02789,-14.541534,49.40612
2014-06-15,-11.495882138868591,81.60380930443729,70.10792716556871,35.48844949967423,10.46657255851753,0.3543736740904397,90.25347424628518,81.0,19.42170512650086,33.5935415479941,-2.058448495500987,73.95669410614275,321.7390917595812,389.1185023448015,1.2400254839256881,0.46244425,145.0294,-36.6732,49.674496,73.7182,52.74364,-15.467342075462374,110.92545243441856,95.8551747920963,-15.39208,84.478065,78.182755,57.244877,-10.53549,44.924034
