time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,LAI_RS,EVI_RS,LST_RS,FPAR_RS,tree_cover_RS,nontree_cover_RS,nonveg_cover_RS,LST-Tair_RS,AI_RS,TWI_RS,NDWI_RS,Months_since_burn_RS,PFT_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_cml_3_RS,precip_cml_6_RS,x_coord,y_coord
2008-11-15 00:30:00,85.5645654267169,23.294880107546454,60.83980291245487,60.83980291245487,29.135948833333334,0.08214253131944445,65.98168160681709,79.1,117.2576999358332,57.59125788040096,65.26740653433211,245.5361128275833,421.67434180555557,400.4691424298613,14.115148210773237,0.31166142,0.14173931,321.08154,15.889918,3.6230166,66.76385,31.196938,14.622005,0.23174422807654868,13.054486,-0.13002294,,30.0,288.87347,32.327,28.411238,57.810905,68.37485,75.16901,133.3502,-17.1507
2008-12-15 00:30:00,0.4652654657081343,180.1118392843519,119.78360181380276,119.78360181380276,27.50680659274194,0.14616007918682797,77.44938267818253,410.2,115.71806786061829,109.73007967829543,27.48696949748508,221.3274877411761,426.76060026881726,414.66336823363696,8.489290727659183,0.28541782,0.13863425,322.1057,14.114472,3.6230166,66.76385,31.196938,16.443485,0.23174422807654868,13.054486,-0.13805519,,30.0,266.6891,31.029842,21.064287,141.78294,206.1914,214.01523,133.3502,-17.1507
2009-01-15 00:30:00,-49.577405870547146,251.19501337749165,146.05122720629333,146.05122720629333,26.423962419354837,0.16401069314516128,82.73535807719708,320.8,120.08580013815859,133.7930447555859,18.671614821073657,223.67873531784272,429.55797177419345,407.4338513778974,6.088739202314399,0.4724738,0.19404279,306.664,21.554615,4.5979567,68.265465,28.280767,5.3955803,0.23174422807654868,13.054486,0.08221668,,30.0,245.77734,28.956776,12.704039,348.8766,548.47046,560.29535,133.3502,-17.1507
2009-02-15 00:30:00,-22.840727568066825,207.69277748224712,129.1910255595302,129.1910255595302,26.174870254028242,0.16618440739583681,84.0210362962883,363.1,126.70779811211344,131.02806725895476,22.688541328135607,216.80722967324627,426.91633271788567,409.78911793799733,5.55097735316665,0.8398829,0.31401682,308.79663,36.168438,4.5979567,68.265465,28.280767,6.840212,0.23174422807654868,13.054486,0.014545661,,30.0,257.3826,28.512144,12.444664,196.94507,687.6046,755.97943,133.3502,-17.1507
2009-03-15 00:30:00,-40.22557670698018,171.54104701604894,134.3140842465628,134.3140842465628,26.485338062489035,0.10109143674403773,71.7921806388087,61.60000000000001,191.42701444196427,123.04100847795945,45.635449271459784,312.8597519002467,394.0988398627704,458.63537292190495,9.985073873857912,1.2153995,0.3328122,313.855,50.01587,4.5979567,68.265465,28.280767,11.563641,0.23174422807654868,13.054486,-0.08998458,,30.0,313.6873,28.138874,16.284843,27.212784,573.0344,779.2258,133.3502,-17.1507
2009-04-15 00:30:00,-15.323194186352751,93.29699114655085,84.40381003028645,84.40381003028645,26.465526430555556,0.05826725550694445,60.92386191566781,0.0,143.27536654722223,79.89706338360757,57.73140724673816,265.38872329819446,389.29978312500003,411.7275019724058,13.815707919456214,0.8052643,0.26152688,314.339,40.072136,4.5979567,68.265465,28.280767,12.806471,0.23174422807654868,13.054486,-0.118502006,,30.0,264.01236,27.40883,20.319628,8.405494,232.56334,781.0338,133.3502,-17.1507
2009-05-15 00:30:00,20.223236547917587,39.298092362411815,19.33684664024805,19.33684664024805,23.827595807963046,0.05130887159574879,52.01277737146257,0.0,108.88715117954932,17.71389147121887,77.19184819414228,231.23768524391676,367.545668189517,387.7833800778153,14.444210367894128,0.58415306,0.21329194,310.39697,31.754105,4.5979567,68.265465,28.280767,13.749994,0.23174422807654868,13.054486,-0.13914791,,30.0,225.24269,22.929358,18.251928,4.879327,40.497604,728.10223,133.3502,-17.1507
2009-06-15 00:30:00,15.465734293891362,28.508998597414397,9.695916218129202,9.695916218129202,21.37433305763889,0.04923751005555556,54.39975638968717,1.2,97.93907819173612,9.178202173148845,77.58182873911068,228.72408707569443,344.5233884722222,385.95430020024475,11.787201954053259,0.55379474,0.20208706,309.78918,31.065443,4.5979567,68.265465,28.280767,15.28713,0.23174422807654868,13.054486,-0.14266704,,30.0,226.77084,20.470499,13.371553,2.2652526,15.550074,588.58453,133.3502,-17.1507
2009-07-15 00:30:00,15.153623676827172,25.01879800191412,7.247754583541269,7.247754583541269,20.78975998185484,0.0483902883938172,48.49545884217178,0.0,107.15579387415995,6.6394454324137016,89.91351937585671,242.63105527688174,335.04067163978493,380.7831037365176,12.834227224913398,0.5292906,0.19218215,309.74,28.863123,4.5979567,68.265465,28.280767,15.799635,0.23174422807654868,13.054486,-0.14306018,,30.0,232.66129,20.010485,13.620193,2.6255102,9.77009,242.33344,133.3502,-17.1507
2009-08-15 00:30:00,23.7889648418608,25.262904936658167,7.426286420641164,7.426286420641164,23.863437492607527,0.0466836563844086,52.37046380298944,1.2,122.48552903151882,6.802992966578986,94.21693677032377,263.02794223205643,357.7681284274193,374.75924410836984,14.368204816750115,0.48049098,0.18986812,315.7703,27.263756,4.5979567,68.265465,28.280767,18.056631,0.23174422807654868,13.054486,-0.13800733,,30.0,259.5318,23.755808,17.711218,1.2841539,6.1749167,46.67252,133.3502,-17.1507
