time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fe_EC,Fh_EC,Fsd_EC,Fn_EC,Fld_EC,VPD_EC,lai_RS,LST_RS,Fpar_RS,soil_moisture_RS,LST-Tair_RS,spei_gamma_06_RS,solar_exposure_month_RS,temp_avg_month_RS,VPD_RS,rain_month_RS,rain_month_L1_RS,rain_month_L2_RS,rain_month_L3_RS
2006-07-15 00:30:00,-98.68973946535127,103.44464205796109,4.754902592609837,5.360868034929702,0.3437168419840471,85.8718262912573,54.19999999999999,31.66090804083842,-6.100403567350308,55.276555770693605,1.1075626934679124,347.2565114453984,1.2655298449043937,4.1,279.93665,52.332187500466,,1.9273477,-0.7222731,69.366035,6.8448386,1.9953837,95.09998,29.5,84.799995,88.700005
2006-08-15 00:30:00,-130.3818516219563,148.11262699949503,17.73077537753877,6.559105178224357,0.3414817383055925,83.87515764162094,37.2,42.714070734705864,8.183913085906678,99.86776535819892,24.71773023401763,346.66127533602156,1.5701695999952323,1.775,282.7354,72.73583770614096,,4.515348,-1.1735064,124.12633,7.597903,2.9596677,55.600002,95.09998,29.5,84.799995
2006-09-15 00:30:00,-134.9610597940781,179.27302637706785,44.311966582989754,8.766303472222221,0.338173920138889,81.58100694444445,33.8,61.70192156980288,23.69745491393831,134.57685998333335,46.890594064052394,359.4117850694445,2.0879043847216576,5.4,285.74625,79.99890628885315,,5.254732,-1.2230822,177.34955,9.927,4.6365848,64.2,55.600002,95.09998,29.5
2006-10-15 00:30:00,-166.65716076472393,227.87808909230523,61.22092832758128,10.551403225806451,0.3044262749371081,71.97394489247313,11.6,67.50606253958006,59.971631543115684,204.65308876162567,98.12855142624804,368.840219555396,3.5861496820454875,4.0333333,290.72318,82.9894064537915,,9.037625,-1.6475934,274.28314,12.04758,6.816913,16.199999,64.2,55.600002,95.09998
2006-11-15 00:30:00,-111.29810428406844,179.07613074472434,67.7780264606559,12.351273011818577,0.29219935263813357,75.483425650305,49.72124328038163,74.3905809411878,63.58463658033636,205.75318321370727,118.65740175953403,378.5401305238024,3.5392950354779513,4.975,291.27286,80.76184263450398,,8.852929,-1.8726289,271.48148,14.117499,7.4590063,46.7,16.199999,64.2,55.600002
2006-12-15 00:30:00,-122.46679600271794,213.62467771841688,91.15788171569892,13.671887096774196,0.25978183095439766,68.93907930107527,28.594874636110017,87.79392950396893,65.9883504447945,241.27192076372128,135.2411439938435,383.9133657149808,4.894330085668103,3.875,296.275,79.62998989264685,,11.486599,-1.5701585,299.56683,16.151127,9.775558,44.7,46.7,16.199999,64.2
2007-01-15 00:30:00,-111.9639974602049,234.25879872427186,122.29480126406695,16.746324596774194,0.24390913978494627,71.98646505376344,33.94897529374213,99.44823312298381,56.88849419715046,222.15475570026882,127.35482613059273,402.60132305107527,5.395362817660043,4.95,296.27124,75.29849199406603,,8.56464,-1.7895864,279.98807,19.361935,11.127064,21.199999,44.7,46.7,16.199999
2007-02-15 00:30:00,-61.45238781020674,181.87339233960802,120.42100452940127,18.453819583333335,0.23433683753304133,75.50081447021837,20.665726908490996,90.06703810316706,45.80055606452752,206.94686925431043,105.37874665941915,416.1164403783897,5.265322993548709,4.875,299.0075,82.23567387383578,,10.696705,-1.5749185,253.49287,20.88911,11.528525,31.3,21.199999,44.7,46.7
2007-03-15 00:30:00,-85.97329332661377,181.14770960344896,95.1744162768352,14.501798387096773,0.23524072580645167,79.09116935483871,57.99950416104734,58.834837273152175,45.72102202929715,160.4584716696183,72.97739919647361,389.812900163593,3.479557505310763,4.525,293.38153,76.65590353866878,,7.99189,-1.4006084,200.25761,17.019676,8.241173,85.0,31.3,21.199999,44.7
2007-04-15 00:30:00,-85.73508011016156,157.6799717077372,71.94489159757563,12.584597222222222,0.2436905555555556,84.0056388888889,21.4,60.24773475915392,13.365436808288763,125.41104662353116,30.677388747700483,381.5412176388889,2.3451310493583972,2.4666667,289.68332,75.39985168934162,,5.7027435,-1.4175609,149.46758,13.874832,5.9318056,30.7,85.0,31.3,21.199999
2007-05-15 00:30:00,-35.36578769616377,88.792636857687,53.42684916152324,9.854522849462365,0.26049206989247314,90.55376344086021,52.60000000000001,67.74061928759167,-23.00284856420996,68.48933283386056,1.0315787252163968,362.3266665012183,1.1530853076907148,2.775,284.19803,65.91956680215743,,1.2080679,-1.182661,84.88649,12.018708,4.010792,107.899994,30.7,85.0,31.3
2007-06-15 00:30:00,-133.61894435525534,94.94231798626299,-38.676626368992345,4.73641875,0.3081326388888889,95.60784722222222,58.400000000000006,37.78661648351392,-11.089108016308717,52.387252827772926,3.2079959002225746,337.28585458333333,0.3765657180116935,4.9,280.67,58.47354122646238,,2.3972182,-0.76773554,62.862648,6.068999,1.6364303,107.3,107.899994,30.7,85.0
2007-07-15 00:30:00,-143.7035333499971,106.90479213688285,-36.79874121311426,4.506010636375678,0.3349064516129033,95.0199752688172,68.19999999999999,54.08233348320875,-11.896046273804554,55.88360009492186,4.318403787862705,336.08046609757673,0.420101410362989,4.675,279.72223,61.12499599966297,,2.715713,-0.26645762,72.853195,6.0183873,1.9222903,112.19998,107.3,107.899994,30.7
2007-08-15 00:30:00,-119.73518484914486,136.14498197149723,16.40979712235237,7.132875410207816,0.3263790322580645,88.00966088709677,20.0,54.25003879216682,-4.900299496978788,88.60236703273914,16.772708103557225,349.6229812877174,1.2148926366594803,3.975,284.97833,71.27184595479449,,5.6954117,-0.51286054,116.558395,8.285484,3.1642003,42.7,112.19998,107.3,107.899994
2007-09-15 00:30:00,-125.94587897731304,148.97097905328533,23.025100075972297,7.6541125,0.3130190277777778,81.61726388888889,19.6,71.68198563956602,18.79989772353559,130.74190154668915,52.9243228622787,353.3170799716297,1.930771642652016,4.6,284.528,78.20797123207606,,5.232148,-1.1268982,161.0571,9.116668,4.37282,53.3,42.7,112.19998,107.3
2007-10-15 00:30:00,-149.3686614201987,183.932793114441,34.564131694242334,10.275059958743656,0.30148306451612905,75.50814180107527,18.6,70.81654841233463,46.919182538964144,173.92041610505206,85.03946059832069,364.70893875646294,3.075993637763685,3.5333335,289.01572,83.36366108656097,,6.8972597,-1.0362618,216.99895,12.42113,6.3968105,18.7,53.3,42.7,112.19998
2007-11-15 00:30:00,-150.95280778790288,224.5974481499734,73.64464036207048,13.97178125,0.2853655555555556,79.54702777777779,76.8963349481629,93.40893599902886,71.14010917420244,212.9731166071957,123.7713468165305,384.90844914253137,3.287160346262919,3.725,294.37753,69.42402793100342,,8.428049,-1.2551898,261.82867,16.109,7.4623823,76.6,18.7,53.3,42.7
2007-12-15 00:30:00,-167.4982593414,254.16133219620002,86.66307285479999,15.51980309139785,0.2811849462365592,75.4923185483871,94.10458039430486,76.041318077957,47.29804670698925,221.1565228865589,127.62718417493424,392.8883621722093,4.359136174403883,3.8749998,295.7024,82.06696354999107,,9.930473,-0.8674278,282.5269,17.799355,9.11177,154.0,76.6,18.7,53.3
2008-01-15 00:30:00,-134.76335674132704,234.35216600124681,99.58880925991977,16.88938306451613,0.27162446236559146,73.36317204301075,46.747869279720675,79.70091609180736,56.98932263504482,227.99808323394862,128.49996953953402,397.047958454414,5.177815368736506,4.925,298.15997,79.85518958348283,,11.174543,-0.9296012,300.28003,19.606615,10.600763,75.4,154.0,76.6,18.7
2008-02-15 00:30:00,-124.48037784677483,190.51343545512123,66.0330576083464,13.7987658045977,0.2833841954022989,82.26678879310344,24.448246484446507,76.74528778861338,51.35843450472,195.4312149216049,108.22295189219338,386.14134102011496,2.8177396309155096,4.3250003,293.97748,76.54544000280193,,8.322979,-0.4569989,241.10391,16.749653,7.5102005,56.199993,75.4,154.0,76.6
2008-03-15 00:30:00,-67.76632891331015,179.57186909571493,111.80554018240478,16.136341577284945,0.26033938172043014,73.51792338709679,57.35777374079442,75.25644626487643,27.566675660257374,173.4404419063177,56.866771084306414,403.04630155058396,4.902939105948102,4.225,296.79175,82.58817121585727,,9.403013,-0.40529084,204.73044,17.721132,10.483571,41.899998,56.199993,75.4,154.0
2008-04-15 00:30:00,-80.49151749654742,142.30792781439936,61.81641031785193,10.356377797222223,0.2563830555555556,84.81984722222221,19.610054334826458,64.90172306771474,7.566725809817037,108.21394430251699,25.98621449296854,367.63072041666663,1.9170163854563855,6.0249996,289.07233,71.41707376886175,,6.7020607,-0.3292095,129.97299,12.093166,5.197073,23.5,41.899998,56.199993,75.4
2008-05-15 00:30:00,-122.86185360281804,128.13313319445444,5.271279591636375,7.7664267473118285,0.2747,93.53885752688173,51.800000000000004,29.336303777244808,3.651372897321516,67.60841468062883,6.232566898692513,352.7980674826551,0.6838911783093391,2.8666668,281.83752,60.37849489244846,,2.0941105,-0.34903806,75.56003,9.27387,2.9516363,56.499996,23.5,41.899998,56.199993
2008-06-15 00:30:00,-103.6365668044874,75.6059523517987,-28.030614452688702,7.256458820576193,0.30851875000000006,94.26460194444444,36.800000000000004,40.74525954160671,-10.580677162400933,48.875397307214655,-0.2947187394010743,349.4256895413944,0.5861075972967528,2.15,282.9857,51.86161696202018,,2.3645277,-1.0105041,55.304783,8.572331,2.1536274,67.9,56.499996,23.5,41.899998
2008-07-15 00:30:00,-143.37111615495297,82.02740217897878,-61.34371397597418,4.701568402775164,0.3337084677419355,93.82012768817202,60.400000000000006,34.15698123448114,-17.525839473501332,61.912100744553875,4.284844597251089,336.02227938706756,0.5285409646860455,4.975,279.775,66.00292450990091,,1.9189191,-0.9772911,75.08214,6.2012897,2.0379462,113.39999,67.9,56.499996,23.5
2008-08-15 00:30:00,-158.7409290259893,105.95450555799934,-52.78642346798995,4.251457661290322,0.34030322580645167,93.99534946236558,64.6,36.979561744652415,-7.620599634173739,65.76555430032681,22.446271065062096,333.5662279113299,0.49752884240129347,3.7250001,281.98502,55.365058227328916,,,-0.8653655,88.545395,6.182741,2.197814,127.6,113.39999,67.9,56.499996
2008-09-15 00:30:00,-119.81504260181681,140.92893110297075,21.113888501153948,8.150091666666668,0.32297125000000004,79.97595833333334,20.200000000000003,68.49780001225129,27.70956238445811,142.32770715884604,56.04689294749735,354.7565641434142,2.176087903637505,4.125,285.49738,84.84384962681001,,5.8452215,-1.2713202,178.60724,9.708001,4.850467,32.599995,127.6,113.39999,67.9
2008-10-15 00:30:00,-140.91595860730718,200.82187309132053,59.90591448401332,11.027289650537634,0.3057943548387097,74.18810483870968,22.154176852014505,61.21629873057607,40.23252297832644,172.97468606338936,82.54710404464984,371.24287520535023,3.4103816886905975,4.3499994,290.10748,72.33914676092539,,6.7731457,-1.093182,213.4297,12.64226,6.731733,29.800001,32.599995,127.6,113.39999
2008-11-15 00:30:00,-139.011755120298,182.69234592916092,43.68059080886293,11.397648611111112,0.3039926388888889,83.04109027777778,98.0994828285463,76.15708135961958,43.62076359920545,175.7180702437327,98.57386968162993,373.60005716156513,2.2970975718013795,4.7999997,291.00772,75.05416373198985,,6.197405,-0.6346436,216.60495,13.935499,6.456419,123.899994,29.800001,32.599995,127.6
2008-12-15 00:30:00,-146.71698864072317,156.85287536310838,10.135886722385184,12.352513013922934,0.32766656337897243,80.44461503441269,91.8886985713264,81.74559915315783,60.134583884085174,202.4920471182255,119.59725429349781,377.1398194033286,2.8233142222320713,2.725,290.88547,72.67058830713734,,7.170128,-0.1293621,259.94623,14.851936,6.8914204,110.80001,123.899994,29.800001,32.599995
2009-01-15 00:30:00,-86.1281462538,147.0729806082,60.9448343544,16.626333194622763,0.28199707021087633,66.06428738169784,0.8,108.24169784946237,112.34852950268818,247.285969121848,126.85823450992403,375.90458500137635,6.485480178948352,4.2,300.315,84.38838518425327,,12.285797,-0.6399447,344.54898,19.087097,12.195024,2.1000001,110.80001,123.899994,29.800001
2009-02-15 00:30:00,-47.27229678,97.518408876,50.246112096000004,16.055080451569527,0.2654708185397416,68.07519314352609,3.8233685352003657,86.54834196428571,96.759253125,202.84975685905087,90.3875817447185,372.8152015093093,5.879532649088985,1.65,303.25998,47.66004373182341,,14.468555,-1.0409402,264.51718,19.076427,10.704231,3.0000002,2.1000001,110.80001,123.899994
2009-03-15 00:30:00,-49.5080606052,77.9609869146,28.4529263094,13.892134018232639,0.2965890539196343,73.51948790964624,74.30220682168813,92.73012264784946,118.20801989247312,141.03689512102508,65.35495084518227,369.8281095116936,4.233625196799391,0.7666667,300.28,35.78486602244949,,13.612911,-0.7252555,173.3647,16.219517,7.770276,64.299995,3.0000002,2.1000001,110.80001
2009-04-15 00:30:00,-84.833096184,85.13544769379999,0.30235150980000114,11.065231504152234,0.31141278731342137,77.2923822278284,63.82641757456737,80.35243194444445,74.12100013888889,96.65058086548916,54.922219511309734,363.33861656657575,3.007891883246391,0.73333335,293.11383,35.419195650705355,,10.582003,-0.44330108,127.29553,12.478666,4.9676313,71.5,64.299995,3.0000002,2.1000001
2009-05-15 00:30:00,3.0666909148584263,7.4329562622392995,10.499647177097726,10.084997239129992,0.29273133212278024,80.85138712138571,12.4,26.788314523869474,9.428656523003973,50.3074147754478,63.214628234913086,349.5431780156866,2.3742090032906153,0.70000005,286.24222,39.94309100032271,,4.802348,-1.1986582,81.43294,9.891774,3.2942438,23.5,71.5,64.299995,3.0000002
2009-06-15 00:30:00,3.238187799532433,-13.229463975408354,-9.99127617587592,7.81381116968912,0.3128635747692842,84.44347973246062,65.39999999999999,9.223950442551503,-1.4371600106761446,35.256280855074245,56.203911525327364,345.22564236333915,1.6519830835939686,0.525,282.61667,31.047586119305137,,2.9846187,-1.6772711,61.10725,7.3038335,1.8912716,65.5,23.5,71.5,64.299995
2009-07-15 00:30:00,-12.1335326982,-18.3127137282,-30.446246426399995,6.740462765885453,0.33626040987087913,86.94575791789481,47.4,5.736637163978494,-5.29954690860215,37.06790365017046,52.81566721818263,341.8357423706527,1.2872546785026302,0.7,282.52667,41.04020112169215,,3.3051367,-1.5035306,73.82018,6.96,2.477439,74.59999,65.5,23.5,71.5
2009-08-15 00:30:00,0.38780043901755246,-12.986530113560182,-12.598729674542628,8.399338003586589,0.3371102177068699,77.86935874919409,50.400000000000006,18.59020691179385,5.119084102580905,55.77987345828182,86.373665798659,352.3631342011057,2.446461975443046,0.6,283.11,38.9876403084828,,3.7926712,-1.1616447,111.22685,8.210808,3.024313,101.1,74.59999,65.5,23.5
2009-09-15 00:30:00,10.21654312045093,-5.088745264159519,5.127797856291412,9.660170476940518,0.33773783194444446,73.15223855732381,103.0,25.67757288873979,6.369427659600029,83.40860815080903,109.7208589435677,354.2857026388889,3.234339238190985,0.65000004,288.10602,37.2434980460849,,7.5632267,-0.75116724,143.0517,9.419165,4.1379952,151.6,101.1,74.59999,65.5
2009-10-15 00:30:00,30.31370387568564,6.640638944452557,36.954342820138194,11.254745318579879,0.3178854997311828,74.26745918178322,30.804295089363315,33.782268852588125,34.84332392047183,136.64024316330378,167.95215264556856,372.14531774193546,3.4522396829993585,1.0333333,294.05835,38.76546300234791,,11.030001,-0.73160577,205.0963,11.098387,4.360176,59.399994,151.6,101.1,74.59999
2009-11-15 00:30:00,73.9018639768702,51.10303048639715,125.00489446326733,18.524612995402826,0.21811966424648183,64.87215884665682,119.42430202203616,44.66532138642364,52.05421900407795,178.35464687617397,165.075574023493,409.14245996914855,7.5838050005062705,1.0999999,301.58002,39.563944662025484,,12.7652855,-0.44189525,261.16513,17.975498,9.19674,94.40001,59.399994,151.6,101.1
2009-12-15 00:30:00,42.6387880864835,80.30535790210233,122.94414598858583,16.57563252739602,0.19127338591362492,70.29857475340789,75.21053815980825,59.87915956704748,51.369845849889415,218.40263756601908,112.53574822939737,404.26893664324155,5.657684064907296,1.875,303.01865,54.75342308477048,,15.487743,-0.3337678,293.2758,16.74242,8.511834,64.2,94.40001,59.399994,151.6
2010-01-15 00:30:00,21.95699564160944,129.9969712687493,151.95396691035876,18.14483557840595,0.1535840734341398,69.20727849382975,48.45556500943502,68.9425689039316,44.788943436468024,213.67728458354506,108.56486375107941,408.6145069892474,6.488518219855087,2.575,303.04874,67.68971394294617,,14.45953,0.0049441806,294.93353,18.361454,9.715362,98.7,64.2,94.40001,59.399994
2010-02-15 00:30:00,-29.537674483260464,142.7099769993344,113.17230251607396,18.073705720971105,0.2137326275070742,75.79712597710451,31.511790505728644,81.13030860212778,50.96581608797892,162.29010878026452,144.344608473363,392.7401870507501,5.07677121270811,2.975,298.72,64.88291654142131,,8.818308,0.20401068,218.43994,19.804464,9.587222,96.6,98.7,64.2,94.40001
2010-03-15 00:30:00,-61.41091201153395,151.09305611840892,89.68214410687497,15.292278886771836,0.25552081438130836,80.83891020086682,70.78028732932435,70.71771659954716,35.76673418038031,124.13974241392286,116.61324576640058,383.348135843821,3.3579644536267272,3.0249999,293.96338,57.9037581215796,,6.177807,0.2984434,181.22385,17.336292,7.674844,132.00002,96.6,98.7,64.2
2010-04-15 00:30:00,15.503124257785158,83.61792239592165,99.1210466537068,12.415493502777778,0.2592962004166667,88.30923945266728,38.400000000000006,32.07167521367813,1.8896932279620517,72.87588413199305,23.69148430439569,374.9501284722223,1.6949498929148443,1.3666667,290.86398,41.809621275732525,,5.337742,0.33381343,108.85033,14.446499,4.94063,67.80001,132.00002,96.6,98.7
2010-05-15 00:30:00,-18.15454884151983,80.1447533721457,61.990204530625874,8.361933005305385,0.32222278773013263,95.03622316517843,45.0,18.40168185865328,1.8158044163681586,51.38310565325407,10.692619346569195,352.7165528765325,0.5473234481770399,1.0,283.5908,55.04634789091314,,2.9700956,0.41150618,82.39247,9.852902,2.77849,63.800003,67.80001,132.00002,96.6
2010-06-15 00:30:00,-8.791044910845875,46.317551999224946,37.52650708837907,5.352175289502747,0.3379434249829776,97.89711065441023,79.4,19.082102659442246,-1.5026084843403285,35.68648385314747,5.359713043677041,340.06837044844195,0.1882515492376782,2.475,280.69598,38.35031474992732,,1.7815828,0.8631389,62.006172,6.6095,1.5793467,133.40001,63.800003,67.80001,132.00002
2010-07-15 00:30:00,-20.559074945142374,69.09803302816466,48.53895808302231,5.259685710009072,0.33483308141055035,95.41977958664272,41.2,18.998803183073086,6.6755783855432345,41.63248574886417,20.6295078471614,340.0188427723879,0.40737667006207917,1.25,280.59,47.7891540216617,,2.7045674,0.6887471,67.122154,6.31887,1.7043076,87.79999,133.40001,63.800003,67.80001
2010-08-15 00:30:00,-25.116169096320014,66.87233765199659,41.75616855567658,4.602423608884409,0.3446071025537634,93.80492788880623,87.4,29.764956048588346,0.31610838411556985,54.87263178676499,37.99660833137543,336.8006752016129,0.5261584746919404,0.575,280.69,40.85340319060319,,2.6299076,1.1518484,99.44369,6.2829037,2.1547704,177.69998,87.79999,133.40001,63.800003
2010-09-15 00:30:00,-31.137086255477207,99.59660882954026,68.45952257406304,6.290076398208334,0.33136563472222225,90.46692557862279,49.0,36.95564215714938,10.223745510017826,86.67630118057778,93.80014738189236,346.7929667361111,0.911106168952697,2.0,287.53,46.60762869960408,,5.509569,0.8981089,132.75462,7.9831676,2.5836248,128.9,177.69998,87.79999,133.40001
2010-10-15 00:30:00,-33.020068536959144,146.22641237428456,113.20634383732542,10.033596960299343,0.3097398989919355,84.98218006963415,169.00587898704825,55.939803709752226,24.368141238424624,154.71529694838006,163.68195266092437,366.171954905914,1.8555712152748718,4.2333336,289.105,75.57508109243999,,7.9994698,1.6779474,214.20253,11.514355,3.9017515,202.8,128.9,177.69998,87.79999
2010-11-15 00:30:00,-67.38166123673126,201.9645419001929,134.58288066346165,12.730394714583332,0.3115348336111111,92.16881155751398,108.22788359810096,80.33982209055843,27.453283343653823,178.67095407573404,181.00122264179166,381.73223909722225,1.1594071043349723,2.7333333,292.63834,71.23774576782652,,8.39856,2.2891512,233.64969,14.355499,4.9571877,195.99998,202.8,128.9,177.69998
2010-12-15 00:30:00,-87.81495328550858,231.80469641563928,143.9897431301307,13.778840406379055,0.30859306261807107,94.35940377045092,114.16361757701368,102.89910658111424,22.41436692021662,196.35867208839005,111.67791664223583,386.11360332496383,0.8950925042020865,6.4500003,295.1309,77.75452202159832,,8.72968,2.2721176,255.34276,15.745967,6.09217,137.50002,195.99998,202.8,128.9
2011-01-15 00:30:00,-44.709160563121145,249.25217133814022,204.54301077501907,16.676245771505375,0.23072200685483873,81.28386322353101,127.25924626481476,117.90931087767427,26.692463879798705,203.80791019586624,106.45024376512094,403.64074999999997,3.5884137843880413,5.175,297.76666,77.0935234053874,,9.834236,2.6819267,250.92221,18.382744,7.011689,155.30003,137.50002,195.99998,202.8
2011-02-15 00:30:00,-4.671892487540493,186.2476508057426,181.5757583182021,15.419265475446428,0.24616327425595239,79.18005689443737,146.48725271955658,98.74634180202284,24.01507988939366,165.50855568598223,82.75003059960565,396.40917098214294,3.6790211991994495,4.9,292.94247,79.6530326001859,,5.5445595,2.5624034,205.67131,17.252499,5.7570686,154.2,155.30003,137.50002,195.99998
2011-03-15 00:30:00,-11.794010405120204,176.58223963914764,164.78822923402743,12.83707308114705,0.28755058455585886,86.13684935491884,67.89061745733886,73.46357022392267,17.54445371643059,127.67516342578863,59.002011878500674,380.53605168054173,2.0670286555836297,3.3249998,291.44363,71.6673669577164,,5.255275,2.7112648,165.54657,15.183385,5.488693,67.899994,154.2,155.30003,137.50002
2011-04-15 00:30:00,-0.47363520553468264,136.86491446335242,136.3912792578177,10.476433872916667,0.3246943115277778,87.70600808331417,125.31428571428572,54.69723816052238,3.8300178387368913,92.36482413020383,32.09969862777778,364.5641867361111,1.5651743665897941,3.0666666,289.0182,68.51330965545769,,5.475752,2.578216,132.60031,12.226,3.727687,135.50002,67.899994,154.2,155.30003
2011-05-15 00:30:00,3.345154245109553,104.69729427081315,108.0424485159227,6.759537369422044,0.34633852190860215,74.7535778988857,73.2,42.124381666532436,0.09077170345204785,48.75022110216868,13.383257066243278,347.30497338709677,2.492795725466233,1.75,284.16,50.25182820963576,,2.7836552,2.4374852,64.91936,8.647741,2.5013208,104.5,135.50002,67.899994,154.2
2011-06-15 00:30:00,31.504721217455245,80.30296497139784,111.80768618885308,6.110261277061335,0.3363577951388889,62.46189026054902,46.0,29.63741517271416,-6.152022629459106,47.05532647034097,7.095299719449305,341.8449115972222,3.543036865216192,2.8750002,282.098,46.36358674213209,,3.4766083,1.7354082,66.71681,7.2563324,2.1166544,55.9,104.5,135.50002,67.899994
2011-07-15 00:30:00,46.49940103561112,56.26753645078182,102.76693748639295,5.063920237824737,0.3533800979166667,73.76412358125205,56.0,35.76856951163728,-7.326093520632876,46.27844931464247,8.744441390860887,338.066520094086,2.30168810614949,2.25,281.81113,57.16775660936101,,3.4167185,1.3026929,59.494473,6.669677,2.1012654,97.49999,55.9,104.5,135.50002
2011-08-15 00:30:00,31.922339227365917,94.501486540849,126.42382576821493,7.17017048938172,0.3300116722446237,79.57968046958725,28.199999999999996,32.44190076929342,-0.8893795573011903,78.40396577116539,23.348527471706987,347.61919341397845,2.074379056266582,2.525,285.4867,78.35849682466001,,5.2814207,0.1974027,109.84917,8.345807,2.7118807,76.99999,97.49999,55.9,104.5
2011-09-15 00:30:00,-16.18512874144247,148.0574860428099,131.8723573013674,8.087381632535454,0.3115516428736182,70.99657365642264,91.4,60.61217699068515,11.21879535499009,113.9948375902715,68.74877144765726,351.4189976515363,3.1383770814162797,2.85,287.2431,71.41304569877074,,6.3323984,0.35696203,151.27701,9.666167,3.8691282,133.2,76.99999,97.49999,55.9
2011-10-15 00:30:00,-98.7357746628,249.8043323862,151.06855772339998,10.172133826698586,0.3341173438144836,74.63958540281648,74.0911670851005,122.61693158602152,48.548410349462365,137.2954915719299,147.2067196266543,358.9259862649045,3.1629918684945,3.1666667,290.3475,59.46378764115529,,6.17999,-0.11793932,178.49837,12.093387,4.125643,93.200005,133.2,76.99999,97.49999
