time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,kNDVI_RS,kNDVI_anom_RS,LST_RS,trees_RS,grass_RS,bare_RS,C4_grass_RS,LST-Tair_RS,TWI_RS,NDWI_RS,rain_RS,rain_anom_RS,rain_cml3_anom_RS,rain_cml6_anom_RS,rain_cml12_anom_RS,srad_RS,srad_anom_RS,vpd_RS,tavg_RS,tavg_anom_RS,SOC_RS,VegH_RS,x_coord,y_coord
2013-02-15,-3.4555878118404957,42.589490522999185,24.341365792488673,24.341365792488673,26.986625635787462,0.18998290904636117,36.31928659094695,0.8,153.18256938385292,24.68748971083425,101.75964062153068,298.1394007173897,371.04531333918385,381.5076864656184,23.23436585343273,0.07752337,0.9645094,39.70053,0.148644,0.15528497,0.696071,0.07739735,12.125965,10.0,-0.093341805,5.2363396,0.13255367,0.82737404,1.0382049,1.0203699,26.74237,1.0488106,32.995712,27.574566,1.0386612,1.1614212,5.2293506,120.65416666666667,-30.1914
2013-03-15,4.601316339539878,51.8745149760523,46.168776683882896,46.168776683882896,21.86304753494624,0.4337800019890545,56.70800997260435,94.6,136.4034594682909,42.293798712505634,63.041539935093695,241.5836565763755,364.2194818140218,383.39939081920306,11.537495983647286,0.09400443,1.0387547,32.70392,0.148644,0.15528497,0.696071,0.07739735,10.246428,10.0,-0.047611885,92.57267,2.6990817,1.4133407,1.3908637,1.0983112,20.41734,0.9514439,18.167889,22.45749,0.94276494,1.1614212,5.2293506,120.65416666666667,-30.1914
2013-04-15,-1.4378860637912179,36.895445210904924,18.902276812574335,18.902276812574335,22.691733888888887,0.23374770400126635,47.07192744810728,14.0,55.46454379218423,17.892988575359723,45.301994947317205,185.1101270965243,331.07174728269814,383.7559796885775,14.851657824982011,0.11789686,1.0761213,29.259155,0.148644,0.15528497,0.696071,0.07739735,6.5034466,10.0,-0.05213051,14.571033,0.9453715,1.2596625,1.4504133,1.1462517,17.233639,1.0212493,22.165121,22.755709,1.1325566,1.1614212,5.2293506,120.65416666666667,-30.1914
2013-05-15,-9.742489712208535,30.765223109477564,21.04678550971144,21.04678550971144,15.95903430376344,0.18845120084966266,60.74712591510312,36.0,44.644837389528504,19.280313966034946,30.836180144827317,143.83839406064223,315.8613860313211,382.52208209729105,7.184189069343451,0.12785079,0.9897942,20.826813,0.148644,0.15528497,0.696071,0.07739735,5.0093384,10.0,-0.047861323,32.64834,2.3475409,2.1973543,1.3676538,1.2374833,12.539563,0.94404453,11.007553,15.817474,1.0313796,1.1614212,5.2293506,120.65416666666667,-30.1914
2013-06-15,-17.075502123271733,29.892437484348196,16.70461342444314,16.70461342444314,12.102136187500001,0.18024895074743705,66.56349325749319,11.6,42.83277602459028,15.812669559496019,24.07707651315955,124.36298933886806,306.97041972222223,383.21057837601103,4.747505297326655,0.1339666,0.9794925,16.397247,0.148644,0.15528497,0.696071,0.07739735,4.9222336,10.0,-0.060101397,3.6885362,0.19946091,1.0647291,1.3086525,1.1443557,11.3537655,1.011647,6.78173,11.475014,0.93977875,1.1614212,5.2293506,120.65416666666667,-30.1914
2013-07-15,-10.575342379556506,26.764310821352545,17.841493875127682,17.841493875127682,11.989813383064517,0.20760300434114287,60.3504049244575,29.4,55.58254660491552,16.34404471774689,29.07313965910703,143.77405236770204,301.3558813844086,382.95898681321813,5.587628031089232,0.12321299,0.95060164,16.74582,0.148644,0.15528497,0.696071,0.07739735,5.473546,10.0,-0.06957859,32.145683,1.2241509,1.162983,1.2063129,1.1686226,12.25775,1.0154568,7.871271,11.272273,0.9817734,1.1614212,5.2293506,120.65416666666667,-30.1914
2013-08-15,-4.711285654867411,28.491626566552164,14.731273064255493,14.731273064255493,14.789723252370418,0.24381219621950107,54.98039260206751,8.8,80.13523419637937,13.494866931921024,43.67702964980549,187.79492889088587,307.10914470475643,383.0900185966078,7.634694951122282,0.10835762,0.9627512,22.871735,0.148644,0.15528497,0.696071,0.07739735,8.822679,10.0,-0.09256032,8.369516,0.39708441,0.6725828,1.418076,1.1862668,15.875815,1.0169824,11.067767,14.049056,1.0831376,1.1614212,5.2293506,120.65416666666667,-30.1914
2013-09-15,-5.06810224975838,29.69753431089032,23.07908827202128,23.07908827202128,16.184635241666665,0.22470323105322024,53.94290218540755,30.2,109.57076022610138,21.846778929101628,56.27623561235242,221.5824848113389,318.83349291666667,383.4232767158391,8.553844148679424,0.08460466,0.95503587,26.79419,0.148644,0.15528497,0.696071,0.07739735,10.561375,10.0,-0.059467334,39.25052,3.0640492,1.3261794,1.2118319,1.2923399,19.901012,0.95654255,13.127001,16.232815,1.0247412,1.1614212,5.2293506,120.65416666666667,-30.1914
2013-10-15,-9.882780143176284,34.45115219139184,21.283304888948873,21.283304888948873,20.619529756048387,0.13185637876791675,37.61224414972968,9.0,159.23852965463664,19.496982107050833,90.10911543700041,309.8511030144986,325.75259000384796,384.42190839880783,15.380691498103273,0.073773056,0.9615127,38.758087,0.148644,0.15528497,0.696071,0.07739735,18.324123,10.0,-0.10850095,5.288784,0.3728506,1.1006123,1.1349503,1.2985538,26.166636,1.0315006,24.397432,20.433964,1.012263,1.1614212,5.2293506,120.65416666666667,-30.1914
2013-11-15,-10.972486136224452,35.89124512307277,27.29919902051402,27.29919902051402,23.085219373611114,0.1005591584023399,42.096652385576164,27.200000000000003,169.79546587973866,25.84155660367793,112.28675519524394,312.6851780825616,353.0008660726077,384.5405554035226,16.64859768393289,0.06942155,0.98593205,41.391876,0.148644,0.15528497,0.696071,0.07739735,17.41478,10.0,-0.09633993,18.597332,0.706442,1.1841059,0.9016984,1.1403651,27.539764,0.99281996,26.670809,23.977097,1.0407361,1.1614212,5.2293506,120.65416666666667,-30.1914
