time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fe_EC,Fh_EC,Fsd_EC,Fn_EC,Fld_EC,VPD_EC,lai_RS,LST_RS,Fpar_RS,soil_moisture_RS,LST-Tair_RS,spei_gamma_06_RS,solar_exposure_month_RS,temp_avg_month_RS,VPD_RS,rain_month_RS,rain_month_L1_RS,rain_month_L2_RS,rain_month_L3_RS
2014-07-15 00:30:00,-27.207574124704273,78.67580424952747,51.4682301248232,8.627980708731634,0.3181493273852385,83.31105234705986,28.600000000000005,33.64253474460483,3.0547297214785205,86.84318933139652,28.53140442564227,311.4467528665409,1.8739944728759264,1.0666666,286.01456,59.521965989703624,,4.681365,1.0022349,80.89903,8.032258,1.5798378,37.6,89.7,58.1,101.49999
2014-08-15 00:30:00,-52.322364780404456,105.21018322065288,52.88781844024844,9.782514855989383,0.18439719845159275,71.264487747154,0.8,25.863125189344768,36.027698897194824,149.22895779557493,62.12820643613257,296.69370068112636,3.4906098358492774,1.175,290.813,60.49097775356756,,8.825467,0.8614453,143.20114,9.136935,2.1239166,3.5999997,37.6,89.7,58.1
2014-09-15 00:30:00,-58.45859362698425,122.79642678406412,64.33783315707987,12.156583817608887,0.20348048291666665,68.83147002836903,50.0,44.31663126578917,49.34190901190682,194.96566327719654,98.85742905816875,307.1534070138889,4.441587216690166,1.225,294.78525,53.29104070824904,,9.432424,0.88323855,189.39427,11.947001,3.3446198,61.6,3.5999997,37.6,89.7
2014-10-15 00:30:00,-77.56294349766645,158.26406073360957,80.7011172359431,15.843208218869295,0.175119053531586,59.42076958689699,8.99292493653156,55.84275089246346,79.41229951841682,259.39452809911575,149.1392301341221,321.7915310483871,7.371259960305774,1.2333333,302.31198,47.19281224752826,,13.0829,-0.2809234,258.15414,15.709031,6.664077,14.600001,61.6,3.5999997,37.6
2014-11-15 00:30:00,-55.28739982930372,145.4327161721825,90.14531634287874,18.23315255266671,0.15482715803819444,50.53510903914182,32.648208595392184,61.16453997912707,99.86466445126764,298.9132841999254,181.60380980141366,332.8646867361111,10.482083719080189,1.0333333,308.0647,38.33021154166526,,15.027014,-0.56690705,291.7708,18.858667,10.910421,38.9,14.600001,61.6,3.5999997
2014-12-15 00:30:00,-42.385885692885054,144.58557477509765,102.19968908221259,20.449901670481385,0.1490978663390457,51.31957613109778,30.206859679396228,60.54679405771358,119.07091037660102,325.6575866335731,203.5581881067734,345.54312150537635,11.87392278671134,1.1999999,312.4789,33.376861813037266,,17.020868,-1.0224423,325.72806,21.39823,13.015746,18.9,38.9,14.600001,61.6
2015-01-15 00:30:00,-9.511066942898587,123.59062359827438,114.07955665537577,21.331713421505903,0.1674985920984543,54.717017942172475,62.8,57.619181176521565,109.08236440940482,302.036268436114,189.51943155630215,358.36284072580645,11.674010525117572,1.3,313.3175,39.8015305564283,,16.01301,-0.67283136,303.64026,22.289999,13.127996,63.6,18.9,38.9,14.600001
2015-02-15 00:30:00,-5.641627588420054,109.23962674311665,103.59799915469658,22.075026353477202,0.1452380758407738,59.828022162612776,12.6,45.49581490454838,106.64787367973187,283.9778408036397,171.91843428217675,362.2022333333333,10.848389276732018,1.375,312.2078,40.508847724530334,,14.707666,-0.5216409,288.44247,23.626074,14.0548935,21.0,63.6,18.9,38.9
2015-03-15 00:30:00,-30.992643213097818,118.61424893791497,87.62160572481714,18.024873897849464,0.13394535906486418,52.850868594753855,0.8,30.212384891515402,81.88785863613936,229.37395828886292,119.53068322805322,332.1895508736559,9.859086599396921,1.175,307.02237,41.65057910599347,,14.505232,-0.7847036,225.9222,17.98839,8.840687,5.0,21.0,63.6,18.9
2015-04-15 00:30:00,-13.327126473209333,87.28246776825831,73.95534129504898,14.363342294184864,0.1372857615763889,65.29225788734932,33.599999999999994,30.479795597038642,42.50695651820414,154.74539129149304,67.49298790193681,323.92322624999997,5.723657893734326,0.9333334,294.96753,45.39474422082062,0.1662849,6.66763,-0.57109433,148.28703,15.061831,5.55383,41.399998,5.0,21.0,63.6
