time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,VPD_EC,LAI_RS,EVI_RS,LST_RS,Fpar_RS,LST-Tair_RS,AI_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_cml_3_RS,PFT_RS
2009-02-15 00:30:00,-7.2344878129777825,157.64858375902236,150.41409594604454,26.074931512673412,0.343437205134846,94.58619565876272,5.099999999999984,121.4087695826147,115.610712915934,8.576318650997237,181.82354249999997,442.73873574089487,1.8693594485003828,1.9680866,,,35.76559968783479,,1.4752409844704557,226.34753,26.804998,7.4556637,653.20044,1969.1438,10.0
2009-03-15 00:30:00,-55.947207243164605,178.9286047487877,122.98139750562308,25.409476113054296,0.3201972033045374,89.32722032073211,20.0,127.7760994939488,116.06656934368674,5.663388425138457,159.2814372960499,427.1363332702379,3.539213698048069,2.484932,,,42.811042357412155,,1.4752409844704557,270.8968,26.489033,9.599247,170.68057,1874.8885,10.0
2009-04-15 00:30:00,-68.23541432921093,119.13360055462184,50.89818622541091,24.586084756813822,0.30042380157641474,88.17113753854431,301.79999999999995,95.76257951879879,96.14945342971184,5.573074096436328,116.67132325854651,419.6148651377219,3.7302217159482685,2.3324597,,,40.43969498996147,,1.4752409844704557,227.27621,25.586494,8.536005,233.49538,1057.3763,10.0
2009-05-15 00:30:00,-86.31344763891504,133.7499804933585,47.436532854443456,22.82062042029781,0.31104921635229515,88.51976646955958,194.14999999999998,73.28851441671917,91.06114590690788,1.1832593829371936,124.2047792279599,412.2162072874853,3.2472060595100243,2.0571837,,,35.74505622215123,,1.4752409844704557,181.93323,22.782099,6.6713943,121.22403,525.4,10.0
2009-06-15 00:30:00,-43.49169200383722,129.37828095548258,85.8865889516454,22.35442985020283,0.2897711928052155,89.60784943463254,29.900000000000002,90.35801971028536,75.74338659440143,6.097822008608525,116.86139551963457,402.0560538176069,2.8556043761433436,2.8726244,,,49.916497575651206,,1.4752409844704557,200.82178,22.04817,6.7717075,37.42576,392.14517,10.0
2009-07-15 00:30:00,-58.31367039409556,120.91793012620906,62.60425973211349,21.80058406378618,0.2720765989102705,89.22111354083046,77.08846153846154,77.51277321390114,74.20843362112211,2.275704492710213,103.19628475627725,393.106229473955,2.861445765632433,2.7357152,,,46.31982593042152,,1.4752409844704557,210.46893,21.37,7.7475414,32.86916,191.51894,10.0
2009-08-15 00:30:00,-69.4253756439331,155.52790319761698,86.10252755368387,22.13314097498791,0.26558817654163863,89.74464750530126,25.4,118.32416602414493,74.79870261445926,24.2624672378614,164.9868153021041,395.2595782254588,2.7794847651950088,2.9064639,,,47.55133271489981,,1.4752409844704557,238.8814,22.379679,8.287605,24.207275,94.5022,10.0
2009-09-15 00:30:00,-55.819973106046746,169.05756157611395,113.23758847006721,23.4909947488575,0.23421212408687378,83.69541287929404,10.400000000000002,138.20828412765138,68.79126997697485,38.14493537092619,162.26743432069583,403.42569891093,4.806955541090267,3.225919,,,50.11571118419799,,1.4752409844704557,269.2438,24.255667,11.004246,17.782494,74.85893,10.0
2009-10-15 00:30:00,-42.42874948694316,171.24283029963496,128.8140808126918,23.986582907756173,0.22952407684290999,72.57784391997049,33.0,140.8297902543021,72.36045588114479,42.74598205453581,180.1108106800358,405.38653190594255,8.335226274416977,3.04311,,,48.49804960487665,,1.4752409844704557,280.70117,24.785969,12.428064,30.76061,72.75038,10.0
2009-11-15 00:30:00,-24.994005446420275,150.8834934869556,125.88948804053535,24.61772227510648,0.2815812024205191,87.0990222012662,212.39999999999998,120.66383510647445,85.25104256539396,14.914874689290382,183.49434471481015,415.36331696377067,4.076201069418061,2.606117,,,42.626519181262125,,1.4752409844704557,264.8958,25.586498,10.535006,48.708973,97.252075,10.0
2009-12-15 00:30:00,2.3703470812900616,173.17443352329587,175.54478060458592,25.51295714473246,0.2803618324016129,92.5291533295481,301.2,135.73771336764415,94.85144688830758,15.890575543673124,213.05160636575093,428.16589100985743,2.4930731202024994,2.4378831,,,42.23753078607083,,1.4752409844704557,268.21982,27.10484,11.2237835,160.09525,239.56482,10.0
2010-01-15 00:30:00,22.21408836932283,177.23854348726152,199.45263185658433,25.385332483482202,0.33687945573635697,96.75697520882026,1031.0689795918368,115.62035217204355,112.89059538967027,-6.242619663653403,174.7938900637876,441.20841681098966,1.0738432715554211,1.7389361,,,30.998927071345197,,1.4752409844704557,186.12979,26.590157,7.2005444,781.93726,990.74146,10.0
2010-02-15 00:30:00,76.69329989256609,124.91641266122096,201.60971255378703,26.167059762225936,0.34028312780012293,96.98535816413158,955.2,129.27141588207118,125.58979384079255,6.353075065692927,186.86021985425631,442.2302767681978,1.0467694587650878,1.8788279,,,34.34389577447492,,1.4752409844704557,237.14865,27.255362,8.516216,687.7093,1629.7417,10.0
2010-03-15 00:30:00,21.851623346814414,171.67154159213106,193.52316493894548,25.62939277183691,0.33453839478174413,94.91225327045717,880.2,111.25342989985205,122.32007108049177,-6.984500803987037,175.9406207426075,434.3578387393781,1.7098848707194056,2.1153288,,,34.75818523866281,,1.4752409844704557,219.85889,26.298548,7.70825,605.0476,2074.694,10.0
2010-04-15 00:30:00,1.6821829758601758,181.7668116992653,183.44899467512548,24.583871493830763,0.33454397486431325,94.39466974188859,947.5999999999999,63.61204016316451,100.94819864891438,-13.936186717147113,111.09709666319443,435.3700428879728,1.7673965695966027,1.3208299,,,25.109507926487126,,1.4752409844704557,164.88812,24.613003,5.1349487,323.3197,1616.0765,10.0
