time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fe_EC,Fh_EC,Fsd_EC,Fn_EC,Fld_EC,VPD_EC,lai_RS,LST_RS,Fpar_RS,soil_moisture_RS,LST-Tair_RS,spei_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_cml_RS,IGBP_class_RS
2010-02-15 00:30:00,-95.9394335521255,284.7482572816191,188.8088237294936,17.933439954543186,0.1592722854401391,71.39235747784218,26.073952260335453,85.66485020694225,61.73379047201048,266.0814097291198,161.42808974978786,338.6947392898121,5.947051501526124,5.675,299.2957,86.53672422030498,,9.192087,0.26824158,270.45718,19.253927,8.742744,63.91975,63.91975021362305,2.0
2010-03-15 00:30:00,-72.41961373034144,251.75154163527793,179.3319279049365,15.554461066855772,0.18024665541232612,73.39261885114271,118.8726978945983,60.96221433952718,34.39113237678898,203.26863864181257,113.31102192360706,330.48236511699855,4.743302093256759,5.4249997,295.12714,78.77834251740019,,7.584051,0.4916084,194.269,16.525965,6.6943493,92.83891,156.75866317749023,2.0
2010-04-15 00:30:00,-35.277074219153036,183.95320519918084,148.67613098002778,12.695607602083333,0.19073297339156411,81.97652005737427,68.4,46.949569049485135,10.526637555027621,128.37959132849312,66.46882569239808,331.9760695138889,2.6622159521307105,2.6666667,291.9775,59.48237011575547,,7.9892387,0.7938131,119.29011,13.4521675,3.428546,61.56498,218.3236427307129,2.0
2010-05-15 00:30:00,-42.21628649834001,158.75954843945584,116.54326194111583,9.154736759365624,0.22412434998929812,87.10306651365049,61.400000000000006,34.84242446184797,5.798826445585086,107.04199957132126,55.889393628976826,318.88798853142544,1.5011988299534869,3.85,286.33002,76.41002943278194,,4.541684,0.38842025,90.94235,9.085483,1.6806259,55.913265,210.31715774536133,2.0
2010-06-15 00:30:00,-36.50065002140133,120.38492032842896,83.88427030702763,6.26721923093458,0.25207565564814177,91.14741099576608,50.60000000000001,21.47829740083989,-3.0609120050040772,71.18671865212696,38.4149834333729,319.28279133517515,0.8447264888699316,4.225,283.935,46.73732214769757,,4.9788566,0.5799732,65.70988,5.8261666,0.831831,76.28136,193.75960159301758,2.0
2010-07-15 00:30:00,-38.49580698794138,125.24169783654486,86.7458908486035,5.916349563952563,0.2778234884070759,93.323861854408,106.6,24.663576453527078,1.4635520748140314,71.07141532525846,43.73466510831645,322.2487111397934,0.6216731424735881,3.0249999,281.796,60.858851591475165,,2.7225914,1.1007458,68.56706,5.6324196,0.9165716,71.83985,204.03447341918945,2.0
2010-08-15 00:30:00,-67.29623373537048,146.3622991839277,79.06606544855723,5.047075066231205,0.3099652487588127,93.68801916968029,196.3999998,31.88440074681648,8.830732871750886,85.75372804108196,59.998476275112566,320.9642818576899,0.5530997067849592,2.325,280.62003,64.30922364773417,,1.2903328,1.8804383,95.08661,5.555645,1.1853051,144.24084,292.36205291748047,2.0
2010-09-15 00:30:00,-105.45672665383762,192.9544082514868,87.49768159764919,6.5373007210416665,0.30089623439691643,90.59253392446634,119.19999990000001,43.738210948221244,31.384903101765243,135.55263345549756,100.09254365264904,324.9649373052938,0.9146745851439222,4.45,285.13,68.45039199779077,,5.9326863,1.4733461,148.99306,7.393333,1.5339832,113.191246,329.2719421386719,2.0
2010-10-15 00:30:00,-97.84184123296922,235.67889080682778,137.8370495738586,10.340289455679438,0.2978919549095232,80.38877320971562,127.3256213052556,75.10941392450438,49.9905295269042,218.88954109912194,160.95782640136986,330.7374801695506,2.473902032604156,4.366667,289.90836,78.35023308394891,,7.1063633,1.7621788,224.98503,10.519033,2.6149664,122.957695,380.38978576660156,2.0
2010-11-15 00:30:00,-99.5741520033108,259.510569790772,159.93641778746124,12.766121786034772,0.2883788029809718,79.0340110024569,150.9666296036479,82.67710306980403,58.654515833667006,244.85280277670947,188.67966303353825,347.54093813047376,3.111387836549919,3.6000001,294.69803,76.98047548672923,,10.090162,2.319318,259.94208,13.073168,3.5432425,134.46527,370.6142120361328,2.0
2010-12-15 00:30:00,-96.64601457226352,284.85319327018146,188.20717869791793,14.106596331317204,0.2925502652790958,75.16414007006318,61.20000000000001,104.15520153055687,55.334294745409686,259.40049581604745,196.59003032014203,348.64596872083337,4.027146019120894,4.2250004,295.63333,64.41094882547887,,11.546793,2.2690785,273.06973,14.752096,4.749401,66.84913,324.2720947265625,2.0
2011-01-15 00:30:00,-86.89341897358965,277.270247546606,190.37682857301635,17.178605469649664,0.20433001275929216,71.68957619296079,231.00277622505743,109.05697275965592,59.80242929663142,283.64255312930334,217.36906332343963,362.4532632978496,5.60670943739714,5.1749997,298.44888,76.65228384656068,,8.367435,3.016259,288.07123,17.64758,6.295435,170.14465,371.4590530395508,2.0
2011-02-15 00:30:00,-87.2061300266532,244.2550159351353,157.04888590848208,16.056645374255954,0.21015687376041664,79.99476402805759,137.0,91.11701478491031,49.735972899123624,237.2192226751075,180.77770082152614,363.78979669966145,3.6847015575077795,4.5249996,295.85333,78.05078606978367,,5.46607,2.9377596,236.76424,16.78393,4.8544655,80.9948,317.9885787963867,2.0
2011-03-15 00:30:00,-112.77094931716093,252.1002695645223,139.32932024736135,13.272843358289999,0.19489745298041197,81.20794322032332,36.2,64.41199486508025,28.89136264198148,190.75669117100554,134.2286262003042,344.39665057981864,2.88404025749362,5.825,291.42834,70.54081590622695,,4.8334017,3.0542371,191.77867,14.401614,4.4184084,30.012114,281.1515636444092,2.0
