time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,VPD_EC,LAI_RS,EVI_RS,LST_RS,Fpar_RS,LST-Tair_RS,AI_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_cml_3_RS,PFT_RS
2009-11-15 00:30:00,16.230072063580636,65.22412017962162,81.45419224320224,32.578146392458066,0.03381610936205247,45.70120379860178,36.800000000000004,141.1284921313673,45.088397553465384,79.61756715130676,287.4594719503613,437.8265594428254,27.578515481218297,0.9841293,0.24267867,317.07767,34.586050725935145,11.459839,0.3403333295980023,294.35956,32.467834,26.62884,25.476484,38.51248,10.0
2009-12-15 00:30:00,-0.3205495422000002,101.346643215,101.0260936728,31.510022113494973,0.06846740124200482,59.07400552283137,157.55555555555554,145.94884298900985,67.80674583333332,58.88988205645162,256.785405993822,446.6401432282828,19.531933668781985,0.98378575,0.2535452,318.80927,35.49380871701494,14.465885,0.3403333295980023,271.96085,31.193386,19.899117,276.9249,310.09045,10.0
2010-01-15 00:30:00,-11.565213747070763,130.09329913558597,118.5280853885152,30.029882515991453,0.09833856511973131,72.44392243427798,204.4,154.67125505608794,84.54376026495783,35.75180935604203,241.37291539328257,449.0098589855356,12.05550458732237,1.1916314,0.31865793,310.77252,40.53474199979634,8.045433,0.3403333295980023,239.75504,29.577095,13.634619,260.0506,562.45197,10.0
2010-02-15 00:30:00,-27.36813164172869,146.1270048906828,118.7588732489541,29.740476279761907,0.12091272058779763,74.21564427090938,246.2111111111111,168.80522746648273,103.17236457047277,28.36804544308406,261.94103104986755,446.5466983630952,11.089054270365468,1.5119246,0.33739462,312.34155,47.14134138836713,9.415134,0.3403333295980023,261.64844,29.776424,13.968971,172.15013,709.1256,10.0
2010-03-15 00:30:00,-36.44622169436918,146.1417788884355,109.69555719406632,29.47472151209677,0.07805411905913978,66.0956004680073,51.50000000000001,166.7211195562801,103.13583398263583,28.587904316845535,272.762470562621,429.0334801747312,14.353545215155759,1.6356255,0.32311788,310.99594,53.540022234464764,9.305138,0.3403333295980023,280.03287,28.54081,14.406906,33.802032,466.00278,10.0
2010-04-15 00:30:00,-30.94202878984595,130.19989115729294,99.25786236744699,29.024882405732438,0.05590160449371876,67.14060551922582,14.28888888888889,140.3973595396471,74.38409496283701,34.331713787038964,236.86795937891807,430.74504563043655,13.54458169452915,1.5040182,0.29496926,308.74335,53.89704225803172,7.0386868,0.3403333295980023,245.20834,28.554667,15.241392,24.65458,230.60675,10.0
2010-05-15 00:30:00,-11.21189722594854,112.24536912214855,101.0334718962,26.57099127016129,0.0660793225,65.19422455946912,46.199999999999996,96.97564659535408,55.57154162112835,32.99713840379944,186.23649013561425,413.31931733870965,12.384588365759448,1.1077274,0.28351885,306.5744,44.41078518244962,7.35231,0.3403333295980023,203.87172,26.072098,13.695959,21.783573,80.24019,10.0
2010-06-15 00:30:00,-37.11057284120684,120.6629367897245,83.55236394851767,22.5151531875,0.057499302631944436,49.035239846614594,0.6,101.58316236111112,54.584855302154025,38.1133130389549,223.11112869036887,354.78684340277783,14.14488725127275,1.1343054,0.25863665,304.88666,48.53536756320357,10.242498,0.3403333295980023,233.51079,21.494165,15.20984,1.4717625,47.909916,10.0
2010-07-15 00:30:00,-23.400430238147333,103.39254015178005,79.99210991363273,24.928345329301077,0.041759124811827954,51.4378737274707,20.299999999999997,99.95562350705644,43.54916345705327,48.35091160981546,210.08443246084008,385.69193864247313,15.63800264937991,1.031929,0.2472402,308.2097,43.612305876027904,11.311626,0.3403333295980023,216.05064,23.748066,15.82448,3.0143557,26.269691,10.0
2010-08-15 00:30:00,-13.783308145557974,84.43132990965222,70.64802176409424,25.915873575268815,0.038359585510752685,36.21991528513155,0.0,116.03164747710449,34.309337786312796,65.06045367947347,253.6484095784812,373.4727658602151,21.81147363127889,0.95142645,0.23747054,312.2561,40.42305165111023,14.94869,0.3403333295980023,254.76778,24.15742,18.805908,1.666129,6.1522474,10.0
2010-09-15 00:30:00,3.4605491059241373,68.84536935800064,72.30591846392478,30.698023671060124,0.04069619963094592,45.665953037739826,2.8000000000000003,135.60807360152765,30.239388214926272,85.37875776989357,267.8083392549095,421.3028531233444,24.72514181732155,0.98646617,0.23189682,316.0211,37.42188070341181,13.854763,0.3403333295980023,257.6273,29.01633,21.227568,5.8836474,10.564133,10.0
2010-10-15 00:30:00,19.283120279275316,58.790028440320306,78.07314871959562,30.153440396505374,0.06373510850134409,50.256790071236274,238.99999999999997,139.17918407868385,45.9573435740824,79.17220330446703,262.52658561627356,427.92808723118276,21.921461967554084,0.89013547,0.2136121,317.37463,33.157179138040796,15.300608,0.3403333295980023,259.46085,28.924032,19.511106,91.94092,99.49069,10.0
2010-11-15 00:30:00,9.71910277906077,71.11588051360413,80.83498329266489,30.48442444444445,0.07178868949305556,49.190298036453555,29.55,155.80879133095246,59.727680273361166,68.35308362263932,282.0090567399722,425.89190777777776,22.832593491912966,0.92694116,0.22642562,318.736,34.625810740932195,16.095997,0.3403333295980023,287.55405,29.490002,19.74407,77.74309,175.56766,10.0
2010-12-15 00:30:00,7.178259175592062,100.43843870414065,107.61669787973273,29.48377454595112,0.11462758610951063,70.61489262838452,94.2,146.8819403388553,80.508326190564,43.363098894127056,232.76207003691704,445.7709491269593,12.446964310824459,0.94662994,0.22982676,317.15784,32.459236557998146,14.1078415,0.3403333295980023,251.07895,29.900002,15.836456,316.6065,486.29053,10.0
