time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fe_EC,Fh_EC,Fsd_EC,Fn_EC,Fld_EC,VPD_EC,lai_RS,LST_RS,Fpar_RS,soil_moisture_RS,LST-Tair_RS,spei_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_L1_RS,precip_L2_RS,precip_L3_RS,IGBP_class_RS
2008-11-15 01:00:00,-71.36880532524674,224.80602525828675,153.43721993304,13.342435816259563,0.22084981000296303,79.22997396634416,29.4,64.72125729709407,42.67480455518948,244.47679492917888,145.32200832266886,341.18587460467285,3.2023112077729077,1.0,296.0911,58.74967491767232,,9.928008,-0.37765038,243.93517,14.915833,5.475827,41.663578,39.838226,52.701187,103.87193,2.0
2008-12-15 01:00:00,-20.7082540296,182.9900532204,162.28179919079997,13.87887002626344,0.2141712991673055,78.68751938004031,83.0,75.02680052493483,54.30784618817204,270.1740925432594,163.65365011768145,340.76266774112906,3.4043991175558252,1.4,298.67075,62.40558360104659,,11.272602,0.6134257,289.42654,15.305645,5.022558,96.51601,41.663578,39.838226,52.701187,2.0
2009-01-15 01:00:00,-8.367685485983998,157.781837125584,149.4141516396,16.489531923459676,0.20737401784262396,71.50386200526881,9.4,65.29439953644304,76.30745038978495,314.8968446618347,175.82772327071237,337.17024392123653,5.397944486753837,1.225,306.38574,48.78647360532329,,16.724794,-0.110103406,336.36502,18.070646,7.878812,11.4223385,96.51601,41.663578,39.838226,2.0
2009-02-15 01:00:00,43.02292045356,54.87382071684,97.89674117039999,17.273861516770832,0.20090885833598562,73.37566478162202,1.4000000000000001,23.350460885083788,78.01662470238095,254.84193153376486,131.91358053034227,347.9523887165179,5.305226006677935,0.7,310.04,32.062754404582876,,17.64065,-0.6155707,257.40326,18.943213,7.866109,6.2972765,11.4223385,96.51601,41.663578,2.0
2009-03-15 01:00:00,77.65298067462635,43.81714750817365,121.4701281828,15.281985047372718,0.1944407017096353,79.97888679299874,36.4,25.054559374437535,43.378123427419354,179.87550500112528,90.96287957461692,343.08378051761355,3.5063268737944924,0.76666665,302.3846,42.74339650496573,,13.28829,-0.14035085,175.70938,16.7371,5.5705223,46.875202,6.2972765,11.4223385,96.51601,2.0
2009-04-15 01:00:00,55.360032961386494,55.2674835550135,110.6275165164,13.136218801769443,0.18775099053976502,80.1887695985,69.0,28.59931286609904,20.313824498059073,134.12853428627082,53.74831858906944,325.01539745791666,3.0130767936495526,0.93333334,296.81714,55.88220484585167,,9.850671,0.6628498,133.07098,14.529334,4.362653,81.94531,46.875202,6.2972765,11.4223385,2.0
2009-05-15 01:00:00,64.16299868024052,68.28203900535947,132.4450376856,11.658561998551075,0.19531689956323556,89.7452331891801,59.19999999999999,18.303561992561427,-0.615917223535753,81.73445859545028,27.992448870087365,331.68167166075267,1.413506429306252,2.2333333,287.69803,73.26734243896261,,1.9341106,0.7771554,76.69877,12.783388,2.6986103,60.876293,81.94531,46.875202,6.2972765,2.0
2009-06-15 01:00:00,18.19985133852,108.23034102948,126.43019236800001,8.88031805256111,0.2922166666666666,94.20882188048611,94.8,16.003169407964823,-9.001955005757772,69.5809758284861,12.957125146173617,314.48471857083337,0.6615954757566661,4.15,285.79144,69.22952260760565,,2.3212395,-0.37578765,64.18981,10.370167,2.6498852,80.449265,60.876293,81.94531,46.875202,2.0
2009-07-15 01:00:00,-17.228457237332858,141.75483017013286,124.5263729328,9.100822827389784,0.3563665994623656,88.21784065625671,104.80000000000001,24.805989443276577,-21.400903452012724,73.26425688530242,16.321587567150537,316.5199519739247,1.366411110270845,1.8499999,285.5822,79.616952472369,,1.54947,0.5128437,66.7936,10.063872,2.74057,117.88189,80.449265,60.876293,81.94531,2.0
2009-08-15 01:00:00,-61.45640313876001,192.68909473716,131.2326915984,10.318221413407258,0.39746942204435487,85.6258737857258,118.6,49.70226410801819,-21.84466047492883,108.4674422509543,42.24269290486559,320.7678082985887,1.8105550834119681,3.275,286.53775,81.30344630203905,,0.4839306,1.3024366,104.091995,11.375322,3.1560202,123.02204,117.88189,80.449265,60.876293,2.0
2009-09-15 01:00:00,-91.01813309784,222.15218176224,131.1340486644,10.685298333105136,0.3938177083333334,83.55674513533515,78.0,75.9595588874164,-11.392865644592606,140.2361233844375,66.0730864059236,322.8014991206944,2.123119947735859,3.875,289.182,72.85195724951326,,3.3199825,0.8836302,143.20988,12.071833,3.567562,79.40927,123.02204,117.88189,80.449265,2.0
2009-10-15 01:00:00,-99.77760450686915,252.33775883246915,152.56015432560002,11.468211245497312,0.31729099462365595,82.06005683333332,52.00000000000001,89.07524840068588,19.748789838709676,223.478184574496,119.28067582719086,320.48603454180113,2.44150015973986,2.8666668,291.44,85.44553238203783,,5.690111,0.3483881,234.83421,12.925642,3.7866316,54.30517,79.40927,123.02204,117.88189,2.0
2009-11-15 01:00:00,-31.15618181130681,178.94205704370682,147.7858752324,16.10163327421788,0.1232224719551282,82.10739853851919,71.6,93.70717863339709,40.55620669444445,264.78848825109395,151.81626210939817,345.3830747484547,3.3052173957572624,2.25,299.99713,73.83983970880436,,9.578033,0.36153382,277.51157,18.236664,6.301054,64.266205,54.30517,79.40927,123.02204,2.0
2009-12-15 01:00:00,-66.90109158008009,219.5032929156801,152.6022013356,15.553720421059532,0.09856592095740281,76.51014899621374,49.6,104.42642541237022,53.44036762096774,290.96945148771033,165.08896749184765,335.77762081195993,4.187337499252468,1.55,300.47998,66.36275860259894,,12.071121,0.2983308,309.46832,17.37532,6.822939,51.256992,64.266205,54.30517,79.40927,2.0
