time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,kNDVI_RS,kNDVI_anom_RS,LST_RS,trees_RS,grass_RS,bare_RS,C4_grass_RS,LST-Tair_RS,TWI_RS,NDWI_RS,rain_RS,rain_anom_RS,rain_cml3_anom_RS,rain_cml6_anom_RS,rain_cml12_anom_RS,srad_RS,srad_anom_RS,vpd_RS,tavg_RS,tavg_anom_RS,SOC_RS,VegH_RS,x_coord,y_coord
2018-11-15,21.98775373650808,0.0,14.391967180940494,22.114817385235675,28.816802305555555,0.2334779488888889,31.281497424026615,30.8,158.07484243510558,20.933995345838834,100.69551807568686,330.64641924302225,387.65254722222227,377.80729250818047,27.97715973109155,0.021208802,0.7006399,48.74887,0.0,0.47404844,0.52595156,0.04607555,19.3742,10.0,-0.13837698,26.914257,0.8640863,0.49631482,0.3127053,0.5676955,27.737146,1.001685,37.74382,29.37467,1.018648,0.75692195,0.34664553,144.31041571964502,-23.523265764497292
2018-12-15,20.079057448751175,0.0,18.34956118773554,32.56115461631014,30.990124361559143,0.26096474537970427,29.83590585842065,51.599999000000004,168.80654970110214,29.82827395705592,97.11760586237692,359.1473477582527,397.1581135752688,383.7931946146501,32.48129575460711,0.018552866,0.4427745,48.67456,0.0,0.47404844,0.52595156,0.04607555,17.293411,10.0,-0.11581641,39.772636,0.84995687,0.7685157,0.55904865,0.6956842,29.028023,1.0219191,41.416725,31.38115,1.0268166,0.75692195,0.34664553,144.31041571964502,-23.523265764497292
2019-01-15,19.669192169115345,0.0,5.264229603386405,19.507285173290995,31.489928844086027,0.24647296831317209,35.65658933347202,0.4,161.87902015760284,17.870024978041663,104.7476268912516,330.486197573127,413.831950672043,382.9918180181296,30.671830145229606,0.018140212,0.25594658,48.92505,0.0,0.47404844,0.52595156,0.04607555,16.695763,10.0,-0.1108459,18.676973,0.25279927,0.5657183,0.4734951,0.7264893,27.781656,1.032956,37.702244,32.229286,1.0468484,0.75692195,0.34664553,144.31041571964502,-23.523265764497292
2019-02-15,-5.081518589201066,46.296561408927715,41.21504281972664,66.91955935856991,27.381456105016838,0.49994709515128966,47.17554824743401,0.0,144.42343397384897,67.87112716690936,42.48500626854276,275.91159721518153,398.19762127976185,391.36325305035837,19.73683048249401,0.04372697,0.40000775,43.367188,0.0,0.47404844,0.52595156,0.04607555,14.789732,10.0,-0.0334348,67.62975,1.1440094,0.6973851,0.6471798,0.7821591,24.863638,0.96514523,29.73794,28.577456,0.9627852,0.75692195,0.34664553,144.31041571964502,-23.523265764497292
2019-03-15,20.30248674608784,3.7131963469414813,24.01568309302932,36.856555173369344,27.750524615779824,0.3994362725582071,47.45856048211382,167.199999,129.9877533627276,33.76315851753996,64.76941232917756,264.292510047989,403.33275459916473,388.3593642448073,20.07086358716299,0.03674701,0.41768593,43.307587,0.0,0.47404844,0.52595156,0.04607555,13.886686,10.0,-0.08110266,159.262,3.6462276,1.3899409,1.1666732,0.9055226,22.764482,0.96912616,29.535097,29.4209,1.0419017,0.75692195,0.34664553,144.31041571964502,-23.523265764497292
2019-04-15,-59.65238279092442,105.70975278683608,46.05736999591164,59.079507124769435,22.007192970833334,0.5513011274768519,60.013444687888125,0.6,115.1378959608,55.924953194959215,31.726100434453617,239.59592714518197,363.8458340972222,398.84149373203576,10.752780029146514,0.20792633,2.883421,32.658783,0.0,0.47404844,0.52595156,0.04607555,8.973412,10.0,-0.008305283,2.6569352,0.12957162,1.8617007,1.1286706,0.89063615,19.44408,0.9529697,18.856623,23.685371,0.9595912,0.75692195,0.34664553,144.31041571964502,-23.523265764497292
2019-05-15,-23.520313463323205,51.27040203978035,27.750088576457145,26.6439539267703,18.46787669623656,0.3979699679267473,53.549837256137,0.6,83.03106049317205,24.40770809241473,41.7717789823983,208.68515223406584,335.74834052419357,391.4048620917823,9.991951942723915,0.17693648,2.7968903,29.643707,0.0,0.47404844,0.52595156,0.04607555,10.05114,10.0,-0.02160422,1.5569608,0.15396605,2.2003186,1.1202224,0.887955,16.427868,0.9836999,16.158718,19.592567,0.98173976,0.75692195,0.34664553,144.31041571964502,-23.523265764497292
2019-06-15,3.8119159020923576,9.816717883090806,13.628633785183165,10.511963676301281,14.571829398996593,0.3336016419444444,52.61534636747908,5.4,59.58894110312687,9.950676726918529,40.019302383948464,183.38970023298612,311.8665932842922,386.2437016704477,7.921855388300636,0.0836813,1.3953363,25.849792,0.0,0.47404844,0.52595156,0.04607555,10.313423,10.0,-0.06252684,3.4141598,0.1330154,0.13552481,1.0868636,0.8886092,15.315805,1.0204464,12.800711,15.536369,0.94818133,0.75692195,0.34664553,144.31041571964502,-23.523265764497292
2019-07-15,6.381834662804642,5.157020951516387,11.53885561432103,10.809850413541234,16.27060545385283,0.3230847325879749,44.35557613448569,7.000000000000001,68.47702875289556,9.90257204848595,45.77990862874306,193.1153289682004,319.87281691079505,388.38078576743226,10.392184327030751,0.049563784,1.3109381,27.769104,0.0,0.47404844,0.52595156,0.04607555,11.029463,10.0,-0.087748654,3.1043284,0.2750825,0.177481,1.4461203,0.91071093,16.403603,1.0104489,15.45456,16.739641,1.0390971,0.75692195,0.34664553,144.31041571964502,-23.523265764497292
2019-08-15,3.7552615861175296,2.750390502969339,6.505652089086869,5.5666238291527215,17.263748872311826,0.3077271982022849,30.973342873481513,0.0,85.46873479560483,5.099413167267443,63.92907463129193,237.88998389237906,314.78426323924737,385.3750468942343,13.745460171576338,0.035666164,0.6767857,33.568268,0.0,0.47404844,0.52595156,0.04607555,16.159369,10.0,-0.106450655,0.0,0.0,0.14746846,1.5435007,0.9105811,19.959833,1.0118765,19.059477,17.4089,0.9731496,0.75692195,0.34664553,144.31041571964502,-23.523265764497292
