time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fe_EC,Fh_EC,Fsd_EC,Fn_EC,Fld_EC,VPD_EC,lai_RS,LST_RS,Fpar_RS,soil_moisture_RS,LST-Tair_RS,spei_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_L1_RS,precip_L2_RS,precip_L3_RS,IGBP_class_RS
2018-05-15 00:30:00,-9.153184478890239,20.389524054415716,11.236339575525477,13.541831814516128,0.02719368644265233,65.5913765222112,12.0,13.306117540430566,23.881142007395045,121.52589131712367,36.04630235340769,323.98931908602145,5.375481250086765,0.3,297.55112,30.85924182137097,0.12247761,10.334031,-1.4630421,121.624855,13.639998,5.7437267,21.052116,6.4445114,8.876204,11.38645,5.0
2018-06-15 00:30:00,-12.206058735715645,22.935570162675603,10.72951142695996,10.033133433705771,0.04041330613888889,72.54704809445468,24.400000000000002,13.651617570643424,15.71491313246912,102.4946250416875,24.125084566436172,305.9876804508912,3.391924335164288,0.3,292.05997,30.163400968834296,0.14056015,8.714158,-1.8670504,110.1659,10.058333,3.5038252,27.353338,21.052116,6.4445114,8.876204,5.0
2018-07-15 00:30:00,-12.599338254157875,23.820529449008006,11.221191194850132,11.46886442093935,0.03138099152777778,61.595485644398906,9.0,12.084020914484412,19.474431543113987,121.69728839052419,28.472397610248652,302.97526518817205,5.226813232142606,0.275,294.83273,29.32218017398111,0.118007645,9.922346,-1.9364786,122.63292,11.584032,5.514349,16.614191,27.353338,21.052116,6.4445114,5.0
2018-08-15 00:30:00,-16.9061578411306,27.814713540583142,10.908555699452545,12.315994006518816,0.03238423135528674,57.58948422420721,24.799999999999997,16.662131695563797,32.367314253082576,157.0393740590464,48.123835035088035,300.53644052419355,6.108154101050196,0.32500002,298.14664,27.910158325722044,0.12671222,12.004122,-1.8599427,152.17293,12.60742,6.4480553,20.881989,16.614191,27.353338,21.052116,5.0
2018-09-15 00:30:00,-22.78179055122188,35.7617765994148,12.979986048192924,13.818313239930555,0.034645688606481484,49.93737852506161,2.8,14.469260884547804,65.8408256417176,224.2205312735417,84.67005594719285,299.6653650956914,7.965017365352468,0.3,307.37646,24.567494105560144,0.11391849,21.299511,-1.5826738,209.6682,13.174,7.2707105,5.088735,20.881989,16.614191,27.353338,5.0
2018-10-15 00:30:00,-11.052353498822018,27.129804526241386,16.077451027419364,19.32040209139785,0.03090901033154122,45.12578981736904,6.800000000000001,13.730276160002594,81.22413974825582,252.63146051540323,110.28385971702956,335.4756682795699,12.462268642970841,0.3,317.51202,21.11836683186077,0.1127243,25.764536,-0.8498428,245.35541,18.874838,11.756167,19.03136,5.088735,20.881989,16.614191,5.0
2018-11-15 00:30:00,-1.3393144952747145,19.638664904199008,18.299350408924298,20.08685675,0.03490422478472222,47.09235804081423,20.4,23.323418892171404,95.91068848214611,280.9826848476368,136.03583027468278,343.5376928472222,12.612951921695165,0.275,319.68143,18.986274665412985,0.110349454,26.760475,-0.660078,274.55246,19.90667,12.170092,24.065199,19.03136,5.088735,20.881989,5.0
2018-12-15 00:30:00,10.031791998167627,18.01490744242659,28.046699440594217,25.595205954301072,0.03983704493167563,41.238401783217476,26.2,24.65084003780344,102.70198264287546,310.4200992906102,156.3857410215987,376.62431196236554,19.70752240606333,0.325,324.78625,18.875928157453252,0.108157694,25.333973,-0.8114734,308.3893,25.36903,19.254982,32.52681,24.065199,19.03136,5.088735,5.0
2019-01-15 00:30:00,1.9662435870015496,23.25758775252625,25.223831339527802,28.069285799731187,0.03106809775761649,34.586720847127175,2.8,14.332759492966982,115.11966916029104,338.5052865696035,154.10923483677882,374.50212701612907,25.469544950311,0.32500002,329.36002,19.164318079364616,0.102984525,28.612804,-1.0318643,328.6962,27.72887,24.51732,13.3689785,32.52681,24.065199,19.03136,5.0
2019-02-15 00:30:00,-4.387800072852349,21.70786118131511,17.320061108462763,24.288030320684523,0.03011097377232143,39.343579922410356,5.8,13.641038363865974,105.28556956057277,311.47372617497996,138.11824172397544,353.4990555059524,18.781651051414535,0.3,323.80814,20.547949407109854,0.10028124,27.855694,-0.9467402,295.32904,23.2625,16.920334,5.670968,13.3689785,32.52681,24.065199,5.0
