time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,kNDVI_RS,kNDVI_anom_RS,LST_RS,trees_RS,grass_RS,bare_RS,C4_grass_RS,LST-Tair_RS,TWI_RS,NDWI_RS,rain_RS,rain_anom_RS,rain_cml3_anom_RS,rain_cml6_anom_RS,rain_cml12_anom_RS,srad_RS,srad_anom_RS,vpd_RS,tavg_RS,tavg_anom_RS,SOC_RS,VegH_RS,x_coord,y_coord
2011-06-15,8.775451008592759,70.07915443292765,23.255371437903012,23.255371437903012,13.685451094444442,0.5172106971006944,73.7458195736121,9.8,54.25634664040694,22.013649444459425,21.45023895673931,126.78956925506665,333.0695446527778,375.4106548924359,4.140626924291036,0.42819044,1.0380981,18.447998,0.50075173,0.32796133,0.17128696,0.067959726,4.182885,9.066666,-0.01599118,11.548687,0.17163602,0.9554697,1.3783047,1.7597641,12.179008,1.0346879,8.40249,14.265113,0.9256599,3.59885,6.454893,152.87778,-27.38806
2011-07-15,-0.24047902568127877,53.31020595896035,20.66324658966872,20.66324658966872,12.923932165692202,0.4759458845766129,68.12884615766508,13.0,66.65754226657124,18.928965737907397,32.33478444032046,159.53836738886355,317.1225065188172,389.9690625320077,4.779532199630338,0.35768306,0.9720049,18.935608,0.50075173,0.32796133,0.17128696,0.067959726,5.156986,9.066666,-0.06802717,15.703877,0.5811752,0.6809253,0.98092884,1.8384018,13.1953335,1.0337094,10.261062,13.778622,0.9396817,3.59885,6.454893,152.87778,-27.38806
2011-08-15,10.179766459867896,53.64184643080873,29.48793225141115,29.48793225141115,14.165525956989244,0.4651990125,75.5248858593531,103.6,82.90165170929436,27.012989311552563,33.461662866657655,159.1065958116398,341.8987063172043,401.31196330718836,3.9840637465100883,0.30254555,0.96943444,21.80066,0.50075173,0.32796133,0.17128696,0.067959726,6.4306984,9.066666,-0.038963404,79.72272,2.2370746,0.8056563,1.1138324,1.8233541,14.972905,0.9347357,9.229712,15.369961,0.98602587,3.59885,6.454893,152.87778,-27.38806
2011-09-15,-6.350226336188555,97.04066346273777,44.19842063549474,44.19842063549474,16.133720344444445,0.4975047817708334,69.40020154283616,16.2,111.49197307244376,41.83844323736493,38.57234522152102,218.18532841441598,338.60980374999997,403.0230593345158,5.664338276381634,0.32211885,1.0936474,26.017365,0.50075173,0.32796133,0.17128696,0.067959726,8.6586685,9.066666,-0.06156977,18.339302,0.55353874,1.1876723,1.0638126,1.7527355,19.907263,1.0192828,13.814926,17.358696,0.93393147,3.59885,6.454893,152.87778,-27.38806
2011-10-15,-49.19542960682492,172.5863441387447,52.05930703060801,52.05930703060801,18.778866313449594,0.4932392586888771,73.40574300824161,74.8,114.7657157541972,47.6899326950044,32.7426725112657,198.8905555672985,371.03577067285187,415.9693939537525,5.835302424532827,0.36160716,1.1982332,28.248444,0.50075173,0.32796133,0.17128696,0.067959726,8.541677,9.066666,0.006849269,83.93578,0.90154475,1.1243439,0.90196204,1.532582,20.268888,0.93801653,11.747418,19.706766,0.9410485,3.59885,6.454893,152.87778,-27.38806
2011-11-15,-81.664967856586,232.57692099945314,69.61265579742674,69.61265579742674,22.81565577083333,0.41855959191493053,72.17936141545215,23.2,176.46284600734236,65.89568374404563,52.46539452073411,287.8654865690576,387.48456999999996,409.5580277099426,7.866700269920468,0.34186563,1.0054233,34.529053,0.50075173,0.32796133,0.17128696,0.067959726,10.788414,9.066666,-0.049728792,18.396074,0.20259777,0.55600077,0.6507634,1.483608,24.751657,1.0427257,16.090876,23.740639,1.0326241,3.59885,6.454893,152.87778,-27.38806
2011-12-15,-44.130979200429124,209.2532229867163,67.0661702489694,67.0661702489694,21.67405516129032,0.49415753858534944,72.68702128846718,140.4,129.5131397834832,61.437259305134155,31.84527682914297,210.41558173686354,391.8986372983871,415.4655867960543,7.193666544424799,0.4072778,1.1320997,32.889618,0.50075173,0.32796133,0.17128696,0.067959726,10.469448,9.066666,-0.002286288,161.28545,1.2418184,0.84013,0.92141205,1.2701161,23.26573,0.9561002,12.600341,22.42017,0.9156509,3.59885,6.454893,152.87778,-27.38806
2012-01-15,-46.15500657820152,226.82023696017245,68.09931565603071,68.09931565603071,23.47207010659262,0.48506383350302423,75.48969852985194,397.199996,133.28310030890543,62.38369208991823,31.311049077891116,206.26833557569304,406.66669090173804,407.3230110221667,7.217751021883665,0.39213252,1.0204896,32.224487,0.50075173,0.32796133,0.17128696,0.067959726,8.066019,9.066666,0.0049887164,392.80093,2.3824463,1.4648335,1.3651115,1.175228,22.181545,0.937336,12.848185,24.158468,0.94951606,3.59885,6.454893,152.87778,-27.38806
2012-02-15,-37.121954231705416,228.48484630669967,75.04857399131667,75.04857399131667,23.849163031609194,0.5603193971443965,77.2543520317391,206.199999,151.380344785454,73.49105250043687,32.54359673112168,231.90646086418965,406.6450038074712,428.3096094913272,6.855560605498468,0.4584919,1.1082577,29.143097,0.50075173,0.32796133,0.17128696,0.067959726,4.5609264,9.066666,0.013282793,172.82529,0.9018836,1.4589852,1.1849912,1.1585587,20.964441,0.9660068,12.5209,24.58217,0.9805158,3.59885,6.454893,152.87778,-27.38806
2012-03-15,-16.671520369625,194.3383445373159,66.82616952666223,66.82616952666223,22.249943185483872,0.5579382476814516,77.65569086258299,170.6,122.02973726321439,61.21740201262635,30.00455185809777,192.0726911740894,396.88570483870967,417.0136835776045,6.10010877340411,0.5095181,1.1452545,26.936737,0.50075173,0.32796133,0.17128696,0.067959726,4.0011063,9.066666,0.01811964,175.42,1.1468773,1.4545878,1.1994176,1.163351,18.110428,0.9525603,11.225011,22.93563,0.96711004,3.59885,6.454893,152.87778,-27.38806
