time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,kNDVI_RS,kNDVI_anom_RS,LST_RS,trees_RS,grass_RS,bare_RS,C4_grass_RS,LST-Tair_RS,TWI_RS,NDWI_RS,rain_RS,rain_anom_RS,rain_cml3_anom_RS,rain_cml6_anom_RS,rain_cml12_anom_RS,srad_RS,srad_anom_RS,vpd_RS,tavg_RS,tavg_anom_RS,SOC_RS,VegH_RS,x_coord,y_coord
2011-11-15,-23.413223133971393,130.06018801235,106.64696487837861,73.60449121253104,19.172894962815295,0.055648836720565496,65.510084615682,26.137261941393373,177.35711844569485,69.67437486075085,94.24632754246464,301.94284367663965,343.7522366879951,377.5731889597476,7.759850667956912,0.19478336,0.9755425,33.77063,0.38408363,0.28417307,0.3317433,0.14317699,13.538649,10.0,-0.059816204,30.494453,1.4326923,1.3731282,1.1584425,1.0268369,26.265703,0.95952106,16.310097,20.231981,0.9913808,2.9136713,4.1072307,115.71377,-31.376351
2011-12-15,-31.357989912314864,141.86602509833216,110.50803518601727,87.0550212006784,22.93566015658602,0.045286136440988355,61.34691017837236,29.4,187.10527268019626,79.74843190635622,97.27583593893257,317.63992769689514,363.20645013440856,374.7638685333802,11.01129085464514,0.19712956,1.0714234,36.917816,0.38408363,0.28417307,0.3317433,0.14317699,12.832418,10.0,-0.06353586,48.544716,4.536214,2.0723228,1.2844168,1.0929636,28.98897,0.96935713,21.885494,24.085398,1.0477638,2.9136713,4.1072307,115.71377,-31.376351
2012-01-15,-26.214784861145645,128.31497862376193,102.10019376261627,61.35980892087739,25.99191929435484,0.029236591754333803,55.75784576072364,2.2,187.88381781110687,56.209836905714155,119.51453561637013,322.5840465618952,378.85116552419356,371.65230797577556,15.199879512631782,0.19662659,1.116844,36.581024,0.38408363,0.28417307,0.3317433,0.14317699,9.741716,10.0,-0.05227483,9.542781,0.5739079,1.8063316,1.2989712,1.0930187,29.263575,0.9931071,25.937359,26.839308,1.0783914,2.9136713,4.1072307,115.71377,-31.376351
2012-02-15,-15.603356492701938,113.17879722026677,97.57544072756484,61.14564079732692,23.695086918821836,0.030189548367873072,53.112000552658536,44.400000000000006,171.88716067036063,59.87665399917039,98.46846160740839,295.97441006837647,369.61780488505747,376.88025169438754,13.998652060795406,0.21565412,1.1733767,33.044098,0.38408363,0.28417307,0.3317433,0.14317699,8.012762,10.0,-0.052735236,54.528606,3.3151712,2.5217469,1.6814873,1.1712338,25.760008,0.9691373,20.661953,25.031336,0.9942007,2.9136713,4.1072307,115.71377,-31.376351
2012-03-15,1.3938956218278395,93.29281118535557,94.68670680718343,35.182399932025184,22.123854215725807,0.026360255421636655,48.82631863616267,0.4,143.25605517794352,32.229516305711236,99.09217306852157,281.2901674132258,345.0793056451613,372.790380664297,13.861468916061131,0.23157838,1.1329997,31.722809,0.38408363,0.28417307,0.3317433,0.14317699,7.987604,10.0,-0.062140696,0.3337622,0.017804615,1.242821,1.6801264,1.1692271,23.484344,1.0636172,24.227612,23.735205,1.0106429,2.9136713,4.1072307,115.71377,-31.376351
2012-04-15,6.339715356808918,75.56138030917725,81.90109566598618,38.07740392450805,17.960591027083336,0.028556344387685447,68.90985849180585,53.39999999999999,97.3200094431382,36.04425859150191,59.63333283427004,181.95201635532916,354.8895561111111,378.15208284884864,6.474373320291894,0.27024305,1.1172106,26.094574,0.38408363,0.28417307,0.3317433,0.14317699,5.757105,10.0,-0.046054255,39.557125,1.2120388,1.3919841,1.568655,1.1968292,16.49697,1.0033422,14.600233,20.33747,1.0232598,2.9136713,4.1072307,115.71377,-31.376351
2012-05-15,6.1066279793826554,81.53538743968399,87.64201541906664,43.988284458754194,13.968721412365593,0.04350256113114582,76.09176372838488,34.4,67.45931054002688,40.296316736857555,29.450529080429654,147.68970626054434,329.1497658602151,382.2241012852682,3.8417092366671315,0.3326841,1.155097,20.265533,0.38408363,0.28417307,0.3317433,0.14317699,3.2640553,10.0,-0.0357447,27.512691,0.3874315,0.55070204,1.0751011,1.1358458,12.815799,1.041838,11.255549,17.001478,1.0290112,2.9136713,4.1072307,115.71377,-31.376351
2012-06-15,19.44587716213102,67.55428214278811,87.00015930491914,34.80856091226316,11.638366839644581,0.052643983789314765,94.25790194127899,147.45703900137326,49.07200360082293,32.94995565367627,12.205621110048234,102.21371617399107,338.15962153164895,378.0401516402834,0.7904157467000635,0.3559483,1.098406,14.301239,0.38408363,0.28417307,0.3317433,0.14317699,-0.36933804,10.0,0.00049196364,127.4051,1.2335757,0.93980557,1.000492,1.1660084,9.718201,0.9375663,6.571123,14.670577,1.0384774,2.9136713,4.1072307,115.71377,-31.376351
2012-07-15,-2.7818496378,92.7978569982,90.01600736040001,43.28324486468862,8.884102021066818,0.05812018175257507,90.01009808970119,74.13708193888343,66.49770893857817,39.650451612903225,22.04600799731183,140.8682626848046,311.425638390104,377.73468544345394,1.1415606425922957,0.35940138,1.1204338,14.265625,0.38408363,0.28417307,0.3317433,0.14317699,1.9740877,10.0,-0.04683245,42.978115,0.3647434,0.6762523,0.81119776,1.0118798,11.944687,1.1249678,7.332487,12.291537,0.94412833,2.9136713,4.1072307,115.71377,-31.376351
2012-08-15,-4.080250319337711,102.3303684723704,98.25011815303267,53.125707422106956,11.92786557420829,0.06419571390339054,87.77641460427846,108.16328579439023,90.64650827632114,48.666829349940876,32.0594677188883,159.9936297849747,330.2400319800918,384.0833837039883,1.7154995264951127,0.33142498,1.1439625,18.162323,0.38408363,0.28417307,0.3317433,0.14317699,4.286681,10.0,-0.03764052,83.1709,0.7857388,0.7720114,0.7148618,0.97441596,13.539597,1.006401,6.259317,13.875642,1.0286884,2.9136713,4.1072307,115.71377,-31.376351
