time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,LAI_RS,EVI_RS,LST_RS,Fpar_RS,tree_cover_RS,nontree_cover_RS,nonveg_cover_RS,LST-Tair_RS,MI_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_cml_3_RS,precip_cml_6_RS,TWI_RS,PFT_RS,x_coord,y_coord
2011-08-15 00:30:00,7.9141377184155965,21.099464986500116,29.013602704915712,24.097160274032944,21.457700819892473,0.03520125808467742,35.82865236324702,0.0,100.50430875779159,22.074668626182508,73.633226084879,269.50663905717744,324.33153037634406,382.6777740922135,16.674387136446278,0.65100014,0.21464393,309.70316,33.103283,8.800442,68.067116,23.846924,16.04671,0.0,256.38068,20.506453,14.66954,1.3391037,6.349734,304.17548,12.572903,30.0,133.3502,-17.1507
2011-09-15 00:30:00,18.40962210332522,14.256341529163286,32.665963632488506,16.45570185350526,24.888558833333335,0.03128728997291666,31.724165087683712,0.0,102.91881480000423,15.577048637253279,76.40799205319847,276.17611213827854,352.22040534722225,381.36090577367884,21.93283540466668,0.5752108,0.19529085,313.29166,27.917858,8.800442,68.067116,23.846924,15.483164,0.0027769797,286.28857,24.658499,20.220322,3.1940217,7.128964,42.76226,12.572903,30.0,133.3502,-17.1507
2011-10-15 00:30:00,34.62529510902982,4.46019705154604,39.08549216057585,27.670876625261535,28.93591772177419,0.058226844687499994,47.61312059915789,47.400000000000006,119.58635415193817,25.348440444945382,77.50306374962352,261.1876464759207,403.5711012768817,388.343686648748,21.479834045220954,0.5699895,0.18682525,316.80038,25.490862,8.800442,68.067116,23.846924,13.707005,0.13182144,284.94254,29.943386,25.245531,26.73891,31.272036,38.87922,12.572903,30.0,133.3502,-17.1507
2011-11-15 00:30:00,-4.493355255370821,50.13979396253572,45.646438707164904,77.16584960114113,27.96512359722222,0.13040163091666668,64.14343227606003,96.80000000000001,138.03653039322384,73.04557429836413,58.85020716500465,262.1561094214584,416.995950625,393.31637749919236,13.874475994313661,0.6992826,0.22568005,313.91943,29.628433,8.800442,68.067116,23.846924,11.478941,0.38448903,270.2546,29.290499,20.486406,150.83249,180.76543,187.11516,12.572903,30.0,133.3502,-17.1507
2011-12-15 00:30:00,-35.75168840653936,88.95847748235803,53.206789075818676,91.50129165519158,27.782003586123935,0.13294998065153987,61.27028167257099,92.6,139.49892543685982,83.82152374745299,55.721739643333066,273.1202594477222,417.80867674499586,382.4787735434648,14.822723234902162,0.8036068,0.24328665,314.96524,33.496326,8.800442,68.067116,23.846924,12.17815,0.16010949,273.6634,29.637096,17.342894,70.173065,247.74446,254.87343,12.572903,30.0,133.3502,-17.1507
2012-01-15 00:30:00,15.552693314131119,37.264580532644906,52.817273846776025,47.69146980058798,31.117205937354488,0.09074251802419354,52.095104321961536,160.39999999999998,133.06518547614544,43.68869112258164,87.51905172078439,279.87994402167203,420.5600956317204,385.3076798224431,22.34270700418377,0.6066649,0.19929306,321.15088,27.020517,8.428027,67.79442,24.487911,17.155403,0.32403827,284.34137,30.845482,22.325592,65.201614,286.20715,317.4792,12.572903,30.0,133.3502,-17.1507
2012-02-15 00:30:00,-59.916991227462276,113.30044604723503,53.38345481977275,101.58719927056401,28.35044503408886,0.15310429157327585,54.34005342585016,219.199999,161.20297969538385,99.4789080979629,53.722873284508815,310.45043755888867,402.92581688218394,387.73809575164745,18.07961710323498,0.8601753,0.26577234,317.47748,36.758236,8.428027,67.79442,24.487911,14.577827,0.44425306,304.7653,29.749657,20.227009,125.52006,260.89474,441.66016,12.572903,30.0,133.3502,-17.1507
2012-03-15 00:30:00,-52.90894924726772,114.90302536345138,61.99407611618365,105.60451617239303,26.564974095703885,0.24649155024193548,73.6880874852194,215.399999,139.30952659526395,96.74105468958466,36.94483612810649,249.7183622457345,420.40416431451615,380.02200870249004,9.358899058729861,0.8585141,0.27678525,306.84494,36.432095,8.428027,67.79442,24.487911,6.0565624,1.432039,237.92186,27.638384,12.443275,199.14195,389.86365,637.6081,12.572903,30.0,133.3502,-17.1507
2012-04-15 00:30:00,-25.1099297567387,76.47586201268976,51.36593225595105,86.5332108887512,24.211445516008062,0.1717312161875,61.23869142608356,13.600000000000001,124.6896268829861,81.91276475179009,44.8243452895708,247.1543874529306,391.7282244444444,384.45519373379267,11.94576719435504,1.014286,0.2854465,307.97208,44.22087,8.428027,67.79442,24.487911,9.27475,0.12456315,252.52318,25.547333,15.342905,16.934574,341.5966,627.8037,12.572903,30.0,133.3502,-17.1507
2012-05-15 00:30:00,-30.890149066020484,75.52761189752609,44.6374628315056,56.83761538556456,21.012601340933394,0.1016043159134406,46.881501103755646,0.0,93.04515904831976,52.06719426150732,45.995719745690884,235.64400976115354,343.248978701205,386.7241065141029,13.422888379032418,0.8547787,0.25954002,305.77722,41.14171,8.428027,67.79442,24.487911,10.72674,0.009556945,239.99774,21.900488,15.911275,3.151143,219.22766,480.1224,12.572903,30.0,133.3502,-17.1507
2012-06-15 00:30:00,-1.0803504294543211,38.05899891260425,36.97864848314994,25.31761323883312,17.694806029861113,0.066513859125,41.777903678339435,0.0,77.88335710011113,23.96577771712999,56.980972737234815,231.91132933183334,308.25724657864583,385.66057607903656,11.919609112828981,0.68253356,0.21898039,304.9342,35.513668,8.428027,67.79442,24.487911,13.744877,0.0015749339,234.05093,18.039333,12.020473,2.8722415,22.957958,412.82162,12.572903,30.0,133.3502,-17.1507
2012-07-15 00:30:00,15.186240387337747,22.633205876434523,37.81944626377227,15.284535108841835,18.42735025403226,0.05793207973790323,38.56907577663748,0.0,79.06272904919355,14.001693303111681,62.990257654014904,236.66349935129028,316.0730717078652,380.66933742721307,13.18033566307247,0.58820456,0.19389038,305.57605,30.75791,8.428027,67.79442,24.487911,13.375738,0.005151897,246.60243,19.050318,13.064179,2.5652442,8.588629,350.18524,12.572903,30.0,133.3502,-17.1507
2012-08-15 00:30:00,20.54461993087014,18.53884368734372,39.08346361821386,12.489058295220758,21.339351504704304,0.04729401889112904,26.009113267352863,0.0,93.6248696233199,11.440842828985087,74.68885653193168,271.6820453731183,318.0159432123656,382.36755723797205,19.084067280115644,0.4870246,0.17254353,312.13852,25.933397,8.428027,67.79442,24.487911,18.346584,3.4075183e-05,271.93097,20.641941,16.228155,1.284186,6.7216716,225.94933,12.572903,30.0,133.3502,-17.1507
