time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,VPD_EC,lai_RS,LST_RS,EVI_RS,Fpar_RS,soil_moisture_RS,LST-Tair_RS,spei_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_cml_3_RS,precip_cml_6_RS,PFT_RS
2011-10-15 00:30:00,-16.495480524662405,105.87167602975404,89.37619550509163,29.395490551494916,0.042785146643120935,52.20541872024335,79.4,159.5275565010747,88.19821436337354,52.96403407360348,273.8638986143671,401.3323544573575,20.139174926930536,1.5333333,315.53998,0.2845287163034514,41.64008861165808,,12.895971,1.6329477,295.49728,29.829035,20.023088,46.74543,46.74542999267578,46.74542999267578,10.0
2011-11-15 00:30:00,-59.48053542966946,172.057669090668,112.57713366099856,28.387086629972185,0.05742923622858229,63.624267656469144,104.99999999999999,178.03642191857176,118.19638254604284,44.24973532232991,267.799195520451,418.0558983658426,14.434965331852819,1.5,314.20856,0.323698785230655,44.473053234025684,,11.760159,1.5772495,273.78857,29.885838,16.917747,107.791855,154.53728485107422,154.53728485107422,10.0
2011-12-15 00:30:00,-53.855290211020446,190.7606575020792,136.90536729105878,28.093894153164705,0.05980327704028829,71.83015441260365,224.4,178.4499214604075,118.60692231572389,45.25309068822716,255.25930764690193,426.6823672458879,10.984469308650045,1.8,316.48,0.3665956844887917,49.182651626339215,,10.291954,0.8897478,254.45787,30.008064,15.367455,225.11676,379.65404510498047,379.65404510498047,10.0
2012-01-15 00:30:00,-68.154982128,193.8636499662,125.7086678382,28.39055047392381,0.04885740139064362,65.44722630154953,131.8,183.19866794001467,124.39591552419354,44.929999596774195,269.697259510861,427.8578301503169,13.714397277098243,1.575,314.6175,0.33376592315648007,44.13585782730733,,11.79302,0.12548622,273.73434,30.070322,15.043982,170.82774,503.7363586425781,550.4817886352539,10.0
2012-02-15 00:30:00,-49.535557327951494,176.536788105447,127.00123077749551,28.301092412397484,0.04568374621207706,64.09634134211954,160.399999,195.69988446559344,135.6484657615026,45.49717459757537,290.1809113185731,414.9666920469998,14.17465134426668,1.375,315.16287,0.3214324350338859,48.810588194697914,,11.287584,-0.39402965,300.7383,29.242414,13.97193,121.70444,517.6489410400391,672.1862258911133,10.0
2012-03-15 00:30:00,95.26931665460506,67.52074121449462,162.79005786909968,26.67309132392473,0.06637065120967742,76.00380404512694,178.4,150.00432263005243,79.34889665611814,60.758401080911526,229.37816968620163,422.61979603494626,8.591148482526757,1.2,312.02856,0.3202988166244677,41.01024255999629,,8.927717,-0.22982097,230.60782,27.966295,9.952114,194.44263,486.9748077392578,866.6288528442383,10.0
2012-04-15 00:30:00,85.30885221792464,48.8471915426758,134.15604376060043,26.15074890389693,0.054028774588631506,59.87808533213927,38.6,130.73711641853117,47.499365824821275,72.22309187761037,244.2611726519719,392.40997378960213,13.917708456753045,1.25,312.89764,0.28423034212769105,43.405569152108754,,11.123556,-0.28906316,268.0208,26.565165,13.3608,21.366253,337.5133171081543,841.2496757507324,10.0
2012-05-15 00:30:00,46.94587719942109,54.829963041961875,101.77584024138297,23.43433856420163,0.037128012848355825,52.923328565583695,2.4000000000000004,100.1118623172583,34.626106862550046,60.02455177847407,212.0827982493759,368.70210597732824,13.830817224107495,0.96666664,309.55627,0.2408922214972684,42.13198570988736,,10.534975,-0.43324062,246.65472,23.490324,13.184744,5.1956644,221.00454425811768,738.6534852981567,10.0
2012-06-15 00:30:00,35.800727957570466,39.97262543501408,75.77335339258454,20.65330311875,0.03064736124305556,43.81221423325674,0.0,73.26266229192792,21.533130859770054,60.205016813949946,204.88534178453207,332.0609611111111,13.881645185864643,0.92499995,309.408,0.2133971088537146,39.35212892711741,,13.664989,-0.57729954,247.8781,19.937336,11.938152,0.89205575,27.453973054885864,514.4287807941437,10.0
2012-07-15 00:30:00,43.5109435031429,31.68832182731273,75.19926533045563,21.779981636424733,0.02773987981182796,40.81943957178233,0.0,81.50180391429733,17.781705920933526,64.98962336385495,215.2221207612059,341.7641260752688,15.690339246042436,0.75,309.87842,0.20679215976507884,38.03130554152748,,13.274193,-0.11362986,261.1783,21.255806,14.225969,3.4702535,9.557973623275757,347.07129073143005,10.0
2012-08-15 00:30:00,99.84410700970896,-8.328161011607987,91.51594599810099,23.83878045560185,0.0258065392334547,32.84292657291154,0.0,91.38859747842943,14.776912744071181,73.42158761787826,246.37095661631878,341.52464771184225,20.228278185803862,0.725,315.21286,0.18785626645269782,32.448967473894925,,18.456888,0.7623846,281.37317,21.707418,13.950272,1.1305143,5.492823481559753,226.49736773967743,10.0
2012-09-15 00:30:00,53.69885885722002,49.11590117900848,102.81476003622849,28.413751883063245,0.02393292262268947,32.49589007154328,2.2,108.56454401276622,12.517256177708504,77.01479253036509,270.0127940776227,375.90375276968,26.830300602180483,0.75,320.11768,0.19742910098863917,30.544043953486387,,18.161634,0.59589934,312.4151,27.293169,20.204973,6.9858823,11.586650013923645,39.04062306880951,10.0
2012-10-15 00:30:00,42.20361972672532,48.981280712193495,91.18490043891882,30.28148801075269,0.02341322201612903,36.73833288278686,0.0,118.44307346301612,12.027918760790076,84.42113457708025,275.2070936266586,403.62081344086016,28.090303759536013,0.82500005,322.00668,0.2231372410912039,32.986324929663986,,17.665483,0.38830984,313.8404,30.10951,23.065569,8.21848,16.334876656532288,25.892850279808044,10.0
