time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,kNDVI_RS,kNDVI_anom_RS,LST_RS,tree_cover_RS,nontree_cover_RS,nonveg_cover_RS,LST-Tair_RS,TWI_RS,NDWI_RS,rain_RS,rain_anom_RS,rain_cml3_anom_RS,rain_cml6_anom_RS,rain_cml12_anom_RS,srad_RS,srad_anom_RS,vpd_RS,tavg_RS,tavg_anom_RS,SOC_RS,C4_percent_RS,x_coord,y_coord
2015-04-15,-53.51060796669048,146.97811052696062,113.95259647131628,113.95259647131628,26.002884490651383,0.05533657413159867,50.495563139301524,0.0,155.0125106800021,107.86809054861945,27.746789805940303,274.59764373947144,393.42340694477076,407.7045708051353,17.01911120841,0.31235418,1.1007918,31.403107,5.0499806,81.55285,14.262,4.141844,10.0,-0.06291076,0.5222108,0.023917655,0.77112377,0.982129,0.9547978,23.608185,1.0267065,26.954937,27.261263,0.9810717,0.81842667,81.94342,132.3706,-15.2588
2015-05-15,-42.86875632889431,127.97534752781233,77.84526021253927,77.84526021253927,23.156203887768815,0.040958761202956995,43.69622653010676,9.2,110.95000304091982,71.31165264989784,29.202898380551762,236.28012827721102,365.4852026881721,399.46908331626366,16.259906487959043,0.2686263,1.084406,30.709442,5.0499806,81.55285,14.262,6.926611,10.0,-0.077408984,2.631127,0.8411615,0.8269565,0.9324294,0.9576126,21.682533,1.062732,24.977003,23.782831,0.9587462,0.81842667,81.94342,132.3706,-15.2588
2015-06-15,-25.043098104241892,107.43606969226315,52.4620387934561,52.4620387934561,22.298731749305553,0.04464977952083333,44.578748718264265,0.0,97.87185386854168,49.660824993682056,43.02394249869932,219.69625205962083,361.38836888888886,398.5285357534882,15.176264873353375,0.2616489,1.1747376,29.704224,5.0499806,81.55285,14.262,6.5910587,10.0,-0.09415447,0.0,0.0,0.11771958,0.8245269,0.95738584,19.223011,1.0050063,21.594873,23.113165,1.0472156,0.81842667,81.94342,132.3706,-15.2588
2015-07-15,-16.549580726403796,89.59705449882487,36.19056005593099,36.19056005593099,21.471171659946236,0.03678133610215054,36.62950927276848,0.0,98.74537099572142,33.15306083976712,56.553439094765935,231.19086320593215,350.81552271505376,397.5948607872598,16.480169813903746,0.20085469,1.0651032,29.999146,5.0499806,81.55285,14.262,8.263807,10.0,-0.09906861,0.09214372,0.59024364,0.5302867,0.74180454,0.944989,19.660759,1.0045935,22.13472,21.735338,0.98853815,0.81842667,81.94342,132.3706,-15.2588
2015-08-15,-6.284510508798851,79.33459460356683,27.87550933048999,27.87550933048999,23.693897420026882,0.03559854197580645,34.28226289736362,0.0,116.58447981216477,25.53589818297873,70.54964041359095,260.98500601676074,360.8831488575269,397.3016238156551,19.6189288260033,0.16174915,1.048612,34.510895,5.0499806,81.55285,14.262,10.902304,10.0,-0.10695894,0.009102556,0.021885403,0.044660494,0.7912822,0.94493514,22.66608,1.0067303,25.971458,23.608591,1.0079527,0.81842667,81.94342,132.3706,-15.2588
2015-09-15,1.4460358428488018,72.2773225036371,26.16098959100879,26.16098959100879,26.66061450694444,0.03496516323611111,24.410930800269593,0.0,131.86929787960955,24.764121936920976,85.27299322646732,296.1124097301139,373.5232636111111,398.04313131029267,27.04211126294498,0.13485587,1.0014094,39.32489,5.0499806,81.55285,14.262,12.879232,10.0,-0.12606163,0.0,0.0,0.02511598,0.104544416,0.94495934,25.602833,1.0376538,34.521095,26.445658,0.9497614,0.81842667,81.94342,132.3706,-15.2588
2015-10-15,4.390663130282572,64.2517703962856,20.35995814733149,20.35995814733149,30.228487063172047,0.03503986581317205,33.421212253604715,0.0,147.10926819957595,18.651132508323084,98.46429733194724,301.6185623445296,414.0163435483871,395.35061666067793,29.470963772201216,0.12507337,0.9686173,44.368256,5.0499806,81.55285,14.262,13.983383,10.0,-0.12561704,0.80740917,0.04593107,0.03805916,0.1331285,0.9439363,26.890516,1.0289332,36.86527,30.384872,0.9865887,0.81842667,81.94342,132.3706,-15.2588
2015-11-15,-21.955707174636604,87.10304802486097,67.04254369266361,67.04254369266361,30.734912973025306,0.03597707111409222,48.38987554495732,40.2,159.76067903489823,63.462802933765225,73.49189255494446,305.34198276177204,434.6356810629034,403.15914324735496,23.53658801861247,0.14377618,1.052719,44.219666,5.0499806,81.55285,14.262,11.923183,10.0,-0.117727816,59.935364,0.96656716,0.7314323,0.713183,0.89958966,25.665863,1.0151743,34.151363,32.296482,1.020796,0.81842667,81.94342,132.3706,-15.2588
2015-12-15,-53.2145791188,123.81987291300001,77.56010815128789,77.56010815128789,27.995575954720376,0.05340212067249233,72.21210497818383,639.4,125.90568845082787,71.05043360215053,41.58638178763441,207.7701080602151,450.60780272801986,405.9454178290441,10.771972531812196,0.18573968,1.074089,39.879333,5.0499806,81.55285,14.262,10.001471,10.0,-0.038621295,485.97647,2.2267976,1.8356925,1.8115131,1.1264513,21.244772,0.8829709,17.673443,29.877863,0.9686339,0.81842667,81.94342,132.3706,-15.2588
2016-01-15,-85.15091104919999,164.8896325758,102.54432962993153,102.54432962993153,28.955925399195813,0.06687986291207443,70.35752288891622,275.1,212.17044951650615,93.93771176075269,52.795706854838706,310.6369835445986,444.4167528033852,409.7407772458177,12.168575261143427,0.26271614,1.0827649,37.27243,8.0685,90.244156,1.7427359,6.605461,10.0,-0.070743516,216.96167,0.8912086,1.4426233,1.387862,1.1145589,23.941498,1.0610776,20.925718,30.66697,1.0325781,0.81842667,81.94342,132.3706,-15.2588
2016-02-15,-66.87851138133817,142.6931213051482,99.20418362812204,99.20418362812204,29.586301021800406,0.0628340066089831,66.51273844641865,86.2,200.87524521618988,97.14534839956907,51.891843022277214,304.06976898111924,443.75832361438535,415.3627254743006,14.270986614226704,0.31122273,1.0835521,36.02652,8.0685,90.244156,1.7427359,5.190859,10.0,-0.039673742,60.452595,0.267682,1.1215507,1.0791285,1.0268975,25.905813,1.1108677,23.88552,30.83566,1.0495718,0.81842667,81.94342,132.3706,-15.2588
2016-03-15,-50.58283368369741,146.10079065764438,96.21683731579566,96.21683731579566,29.115142379032257,0.0609810887701613,68.58863484850492,39.0,166.6272550410983,88.14129033678174,41.29531330826192,260.5197763163535,443.13621962365585,415.7095459396185,13.017349652783759,0.32729125,1.061641,35.604218,8.0685,90.244156,1.7427359,4.924368,10.0,-0.036855854,128.97267,0.9420274,0.6703913,1.0556645,1.0239623,23.107405,1.0060525,21.931332,30.67985,1.0500028,0.81842667,81.94342,132.3706,-15.2588
2016-04-15,-27.225175801055066,115.32810804887946,69.65776510703732,69.65776510703732,28.23582248611111,0.043780963479166664,48.15232189453757,0.2,141.58980573005348,65.93838443928502,56.6821925016123,256.36888947589586,412.9641204166667,412.2590123102809,20.389628807942007,0.27991235,0.98646104,35.902832,8.0685,90.244156,1.7427359,7.0964546,10.0,-0.07121379,2.297961,0.105248384,0.49852523,1.0510911,1.0249802,23.864225,1.0378414,28.90824,28.806377,1.0366769,0.81842667,81.94342,132.3706,-15.2588
2016-05-15,-14.51049040221099,100.86827418538911,44.69668336588111,44.69668336588111,27.106900668342448,0.04602370119173293,56.375833610399795,10.200000000000001,115.8636342076332,40.94525922436002,60.28988936344735,219.78775347184572,411.1701981709624,405.3529068623589,16.03232454696322,0.26250926,1.0597123,33.45807,8.0685,90.244156,1.7427359,5.742811,10.0,-0.06437288,17.703663,5.659795,0.92032546,1.0740379,1.0411044,19.705814,0.96584654,24.537817,27.715258,1.1172723,0.81842667,81.94342,132.3706,-15.2588
2016-06-15,-12.016431738837538,77.12373712930585,29.708932410131027,29.708932410131027,24.96439461111111,0.03661528902083334,49.116594543365174,0.0,94.99289304270835,28.122622130207365,56.76367659724953,211.43066101896528,380.43528951388885,398.6855321971437,16.42162639395299,0.23773104,1.0673524,31.696045,8.0685,90.244156,1.7427359,6.6598797,10.0,-0.08685597,0.0,0.0,0.74669534,0.67362046,1.0408579,19.107489,0.99896663,23.263948,25.036165,1.1343431,0.81842667,81.94342,132.3706,-15.2588
2016-07-15,-7.14785465658287,63.19382409327375,28.070709771035254,28.070709771035254,22.638331937833616,0.036944075143924004,43.77806442353479,3.1999999999999997,97.49134918559736,25.714715312952546,63.94413951054778,227.23071247066937,357.84726194154456,400.3463148629237,15.723742202808412,0.20321167,1.0776019,31.209991,8.0685,90.244156,1.7427359,8.896015,10.0,-0.09362885,1.3489676,8.641061,3.7100081,0.52243084,1.0286893,19.480999,0.9954084,22.109035,22.313976,1.014855,0.81842667,81.94342,132.3706,-15.2588
