time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,VPD_EC,LAI_RS,EVI_RS,LST_RS,Fpar_RS,LST-Tair_RS,AI_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_cml_3_RS,PFT_RS
2011-07-15 00:30:00,-13.656828813061262,44.39000781659734,30.733179003536076,13.702073446996325,0.1114521366504211,60.386055871162874,25.200000000000003,72.41954726274423,22.460887422805094,38.8907821269828,180.2511938300776,308.3081748797042,6.254491687921286,0.86888474,0.24370481,300.61044,42.7126795365321,13.377384,0.277966670461437,184.75583,14.083065,5.947378,17.08826,65.147385,30.0
2011-08-15 00:30:00,-32.7831294207451,65.56528741916941,32.7821579984243,16.65448026577801,0.08568397062748907,57.28186462262739,0.0,92.89039340447945,27.09321533161371,48.90250400644031,207.62788152407282,327.7875925517864,8.17876355403362,0.79092795,0.20251094,304.24103,37.751601769027666,14.023293,0.277966670461437,210.83484,17.067741,7.146393,8.630884,39.822617,30.0
2011-09-15 00:30:00,-7.728054291255821,42.19934138816454,34.471287096908725,19.119042804166668,0.07094901340451389,49.666069399780866,0.4,116.50828768650831,21.64799676251858,66.49448655690695,249.64256328697098,334.1901857638889,11.285896254840944,0.5643746,0.17258449,309.57938,29.192541149217202,17.514717,0.277966670461437,241.51234,18.914665,9.502738,7.1414843,32.86063,30.0
2011-10-15 00:30:00,30.02782590187877,10.020602397478797,40.04842829935757,22.832808741935487,0.10326738858366936,52.03830971449129,53.0,131.69629306350248,28.460159653551628,67.69197917259675,249.28345557936177,369.8074038306451,13.576306077135218,0.4733468,0.18078972,313.13245,23.58653897207058,16.725513,0.277966670461437,257.28424,23.256939,13.420988,40.274986,56.047356,30.0
2011-11-15 00:30:00,11.512326731401265,31.40919729435783,42.9215240257591,26.47081203573517,0.08480020391393459,53.75135040340683,35.0,146.10865075856026,21.933334749342247,74.06965808844689,274.2362666597936,395.1160452667069,16.356838763439605,0.5195375,0.18191096,318.7987,24.42305893521481,19.001045,0.277966670461437,279.7029,26.647667,15.74712,63.203533,110.62,30.0
2011-12-15 00:30:00,29.274040521130704,18.232396509920964,47.50643703105167,25.526841657899656,0.13334967611246606,61.95353686628216,173.79999999999998,162.63728410410718,39.73252153063628,79.47977351935614,267.3737600303486,404.0108141870445,12.707099594221416,0.9013918,0.32691926,312.34433,32.78298937052192,13.358206,0.277966670461437,251.71368,25.83613,12.181496,154.1242,257.60272,30.0
2012-01-15 00:30:00,35.63936206438134,10.391801937710557,46.0311640020919,26.90058269489247,0.12530335086693548,60.89840785913732,152.8,155.42027044428764,49.14607995600083,73.38796147414703,267.0807268129502,410.7131654569892,14.192695089378569,0.89359015,0.2870263,316.4497,36.055203749073605,16.13907,0.277966670461437,294.3661,27.160643,13.868683,195.79147,413.1192,30.0
2012-02-15 00:30:00,3.1539063759482358,51.188620267537225,54.342526643485456,26.503743749999998,0.1394917900089799,66.23058983220469,91.4,168.64939210666105,67.88863543079172,57.50011108068977,266.4929127823816,411.17284461206896,11.96708903762452,1.4481107,0.37014136,312.49655,51.025253569477414,12.455006,0.277966670461437,274.93216,26.891552,11.883839,80.71389,430.62958,30.0
2012-03-15 00:30:00,14.009218329717658,37.55612635481937,51.565344684537024,24.56850550403226,0.13105306045194892,62.750026760251025,144.5,128.91999667235214,38.15516280819218,54.557986181123326,221.17421063024867,397.64827573924725,11.73410805516529,1.0956956,0.3391246,308.98618,44.54342963112992,11.266661,0.277966670461437,221.00502,24.56952,10.685627,109.381195,385.88657,30.0
2012-04-15 00:30:00,13.91937972248085,31.72454033036719,45.643920052848046,22.050083411805552,0.09565335171180556,56.29582302220572,39.2,110.44095437618752,22.773821084277017,57.8121827350558,214.9910405950625,370.1221804166667,11.783932401913695,1.0285265,0.28757465,308.46106,48.13024119042493,13.191401,0.277966670461437,220.89894,22.119665,10.214367,32.35302,222.44812,30.0
