time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,VPD_EC,lai_RS,LST_RS,EVI_RS,Fpar_RS,soil_moisture_RS,LST-Tair_RS,spei_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_cml_3_RS,precip_cml_6_RS,PFT_RS
2010-10-15 00:30:00,-58.962966841801475,116.33732718692866,57.374360345127215,21.00235496908602,0.07353619954749105,49.89426697003003,39.2,155.62435163494624,49.122270358329274,79.6611469605369,273.3138040553091,350.05152358870964,12.653434755989855,0.5,309.8518,0.15529015278011668,24.39040893659786,,15.236025,3.09,270.23224,21.211607,12.291474,34.816082,34.81608200073242,34.81608200073242,20.0
2010-11-15 00:30:00,-55.012539527672786,101.00203756098867,45.98949803331589,24.270334057107373,0.054933066123072236,37.70241057600178,30.200000000000003,184.9269446160568,33.03075715763227,116.68473882643197,334.4146277078367,351.8543772097259,19.268887112614205,0.4333333,316.4457,0.12298504672449047,22.35443510369827,,18.851387,3.09,334.73383,24.28283,18.08566,34.79545,69.61153030395508,69.61153030395508,20.0
2010-12-15 00:30:00,-11.114246658383173,71.08457561838517,59.970328960002,27.474053537235616,0.06511629345143095,39.14496830357211,81.8,187.25796933013234,62.568041537345216,88.63058842650001,319.2048991360726,382.68076317153293,22.864155111747014,0.475,318.09622,0.14857188352635664,24.660583190704426,,15.786562,2.7328973,318.0593,27.897581,23.204372,42.89754,112.50907135009766,112.50907135009766,20.0
2011-01-15 00:30:00,-1.584217879106557,58.04706524052342,56.46284736141687,29.3862860483871,0.05303608126120071,45.42754769792347,55.199999999999996,186.3529023137769,47.13296855208152,100.43072612185897,311.6584260746523,401.70349193548395,22.982613185212173,0.49999997,320.64572,0.15513221767662336,24.258930408060316,,18.740246,1.8805019,309.823,29.385487,20.896545,98.59798,176.29096603393555,211.10704803466797,20.0
2011-02-15 00:30:00,-9.57935844431463,83.43308475644415,73.8537263121295,26.499220773809526,0.09127381009920635,63.88196759478551,160.199999,181.4714319859375,96.61492158992931,49.5945259312033,270.74625395003574,404.05859203869045,12.795886407273866,0.675,311.25452,0.21262798030462635,32.76834357138457,,8.803152,1.9199164,274.69824,27.732859,14.774462,139.0208,280.5163154602051,350.12784576416016,20.0
2011-03-15 00:30:00,-39.60817140394893,130.32067309793166,90.71250169398273,23.86755720678433,0.09044584147343235,66.53261533210134,125.19999999999999,150.939914013604,85.20418799337904,45.36702362128019,234.98592675615313,388.51282222686,10.098526953970026,0.475,306.94446,0.1883863788786654,29.247310593248525,,8.640179,1.9028364,241.21114,24.849842,10.879559,99.7562,337.3749771118164,449.88404846191406,20.0
2011-04-15 00:30:00,-47.29275311325274,111.03968935571396,63.74693624246122,20.486751878515943,0.04475989048269244,42.75015016455413,0.2,128.06859139023385,40.419321518120704,71.68322029459078,255.80909718842764,333.23413081415725,13.99658041331712,0.6333333,307.72418,0.19835368930286795,34.42128071765057,,13.067144,1.7560737,252.77393,20.807001,13.243328,1.52446,240.30146038532257,416.5924264192581,20.0
2011-05-15 00:30:00,-23.262735785434966,63.60250838348114,40.33977259804616,15.111252079838708,0.03803339955645161,46.452296182263666,0.0,86.67804007170699,10.966115474821578,74.32430415154231,208.34644246895164,303.7304543682796,9.273927996960962,0.52500004,302.27634,0.16696873483091593,31.154406204862774,,12.766349,1.5170298,205.50328,15.744515,8.859247,5.856943,107.13760578632355,387.6539212465286,20.0
2011-06-15 00:30:00,-7.521634941336992,42.47740731436455,34.95577237302756,12.414508119978846,0.05974203463888889,50.74385122493839,15.0,76.01920322361111,13.450226236197294,59.97435639627915,189.1617646085083,289.22347722222224,7.140786724193014,0.3,298.6044,0.1577607859119417,28.637817567971844,,12.070304,1.5529736,184.88425,12.255502,5.6638107,7.729674,15.111076951026917,352.4860540628433,20.0
2011-07-15 00:30:00,-7.777363452283815,35.97366565951955,28.196302207235732,14.265026678091397,0.043371244592293905,43.666908328524876,1.0,80.34110734663307,6.116881095608985,66.0397076922391,192.17105267159945,302.9293140456989,9.23008923680147,0.3,301.61093,0.1587698824576796,27.274729240498175,,13.844209,1.720789,191.24475,14.183227,7.9156876,6.579855,20.1664719581604,260.46793234348297,20.0
