time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,VPD_EC,LAI_RS,EVI_RS,LST_RS,Fpar_RS,LST-Tair_RS,AI_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_cml_3_RS,PFT_RS
2012-08-15 00:30:00,0.6381859977396923,1.9302370257894046,2.568423023529097,17.172348055645163,0.0,24.075102674759265,0.0,86.32488743797043,2.5269071584677416,77.96657333270112,244.7134297757902,300.54173884408607,15.030411422365745,0.2627047,0.10771182,307.87552,15.591730926115119,18.84117,0.1209083278917472,246.0536,15.884356,12.53538,3.7300382,13.224339,20.0
2012-09-15 00:30:00,6.831002727340641,2.7666721112013075,9.597674838541948,22.30590364861111,0.0,20.58353630396797,4.0,102.60903997069444,5.181355408176674,88.25111724345655,270.0123228761526,332.21416756944444,21.756689457085876,0.2889905,0.107337624,314.3147,16.247880079402183,20.282536,0.1209083278917472,276.43903,20.882168,18.063976,5.3686543,15.316988,20.0
2012-10-15 00:30:00,6.408987918394134,8.475488867334137,14.884476785728271,25.982049763309895,0.0,18.204654299727522,5.0,124.61792947807922,7.131743804819854,111.75119817221193,304.711987607298,352.30435977513844,28.084871878451473,0.27490762,0.10473156,319.30563,14.694921026827142,21.384672,0.1209083278917472,319.17935,24.770967,24.114573,10.214218,19.31291,20.0
2012-11-15 00:30:00,9.413016527112308,11.288353899237595,20.701370426349907,29.594921583333335,0.0,30.296668572047125,37.2,141.20785829390277,30.57208588587837,100.22442731156856,297.73110837166155,393.3351805555555,29.720057274691225,0.2828606,0.10620966,322.05096,14.231985043365425,19.757303,0.1209083278917472,306.03006,29.143667,28.031723,35.865223,51.448097,20.0
2012-12-15 00:30:00,10.097574363160707,20.046883111847304,30.14445747500801,30.04678772177419,0.0,34.347185401345286,56.8,148.93107654341398,44.25942224404041,98.52322234529434,298.9401023607711,400.8913827284946,28.751128986464654,0.30970004,0.10728495,321.5963,16.182742520521288,17.961636,0.1209083278917472,309.5953,30.484684,28.510937,50.64303,96.72247,20.0
2013-01-15 00:30:00,15.791093617911091,11.675525482630853,27.466619100541944,32.38084606182796,0.0,24.828140454201794,20.8,151.10077558944892,22.745201271753036,118.32480609982989,319.5617290257541,404.6544766801076,37.744742007892604,0.3070477,0.10339027,324.66183,16.615843528787508,19.769258,0.1209083278917472,323.0399,31.742582,33.79818,22.869118,109.37737,20.0
2013-02-15 00:30:00,9.821756635320217,5.6878249372245335,15.50958157254475,30.043311063988096,0.0,27.92395931733334,11.2,132.18502383030506,12.830318804507968,113.71282409598692,290.3203846638558,396.8748453869048,31.557552628468176,0.25034773,0.101802275,324.79767,13.533949672982974,22.158926,0.1209083278917472,280.6878,29.488749,28.43445,40.904617,114.41676,20.0
2013-03-15 00:30:00,10.297317967806128,4.046381794086161,14.34369976189229,29.665670934139783,0.0,28.09959562753712,3.6,121.88794410355511,5.460223721605832,110.02175247465186,274.9348029713336,394.13464986559137,30.78554239384965,0.26819327,0.108820535,322.1484,14.97320394298621,19.74277,0.1209083278917472,280.34274,29.255644,28.803276,16.204538,79.97827,20.0
2013-04-15 00:30:00,9.483884026920613,-2.5272704432630535,6.956613583657562,24.320280849129905,0.0,27.11165241966827,6.4,93.70499923817245,6.5176375533044775,85.98242437485447,239.6123428187604,353.90147759918887,22.61384566619918,0.21042517,0.09644413,315.09595,11.577097162161802,17.902952,0.1209083278917472,245.70988,24.043001,20.967922,10.869291,67.97845,20.0
2013-05-15 00:30:00,6.263481167814491,-0.4905827438989139,5.772898423915577,19.419784887768817,0.0,46.90557423338103,43.6,75.84768670813172,22.5156553200876,56.9471051980078,185.86785636660312,342.2851055107527,12.134334901267447,0.17037712,0.098889604,306.01477,10.896750580525874,12.976713,0.1209083278917472,193.61185,19.888063,12.964299,35.16992,62.24375,20.0
2013-06-15 00:30:00,0.1696556500511026,13.29878606115646,13.468441711207563,15.846305398167056,0.013387040365581604,42.762332074373916,1.0,57.72453047237441,10.084460926761592,50.213614227331306,159.00117622357627,328.3333613291952,10.399376027599152,0.14265199,0.09446937,301.3403,10.52123101672846,12.22381,0.1209083278917472,163.92361,15.966497,9.498192,7.2684846,53.3077,20.0
2013-07-15 00:30:00,7.587642692905808,4.237694302510609,11.825336995416418,15.733898017473116,0.01934485811155914,38.04009851765578,1.0,70.01942225600806,3.9081736180950446,62.3421498307793,197.61638773918477,308.4087997311828,11.175365306092562,0.15826455,0.09498852,304.37833,10.359334863485541,16.060913,0.1209083278917472,201.94148,15.167419,9.348071,11.868258,54.306667,20.0
2013-08-15 00:30:00,5.409805961442031,6.218164167377896,11.627970128819928,19.82586103091398,0.01236064098561828,22.462328046481964,0.0,89.96717569939516,1.6789982439087843,78.87781136237784,242.96478899289392,318.79095564516126,18.182299886804586,0.19507451,0.092637904,311.0217,10.846518669431692,19.116705,0.1209083278917472,246.7257,18.755,15.7865,3.65211,22.788853,20.0
2013-09-15 00:30:00,11.60431434685091,1.9171036264478263,13.521417973298735,25.367452736111115,0.008333346979257462,19.34454418454215,7.8,105.26747297291666,5.176893146847174,86.49893591876356,266.97456136681876,350.7777949305555,26.67788446034613,0.21569595,0.0973818,318.4517,12.531350273887567,21.302696,0.1209083278917472,270.0424,23.999,23.171177,9.240065,24.760433,20.0
