time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,VPD_EC,lai_RS,LST_RS,EVI_RS,Fpar_RS,soil_moisture_RS,LST-Tair_RS,spei_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_cml_3_RS,precip_cml_6_RS,PFT_RS
2006-03-15 00:30:00,-78.25235736776439,130.3933404486118,52.140983080847406,27.13918884408602,0.9870409744623656,85.35542753894832,305.7,136.38989485887097,99.41243457919025,7.338858750801829,198.30864654569893,396.77254032258065,5.39250177069532,1.775,301.96,0.3388509974437054,38.671778059556765,,0.7045307,0.10883187,203.13245,27.965483,7.0743046,350.50586,350.505859375,350.505859375,10.0
2006-04-15 00:30:00,-45.83728804281168,81.67304494243926,35.835756899627576,26.681863888888888,0.9871633680555555,80.73449992436797,450.0,149.47960949999998,121.0148040906644,4.9430809070394,218.1260337361111,383.14717361111104,6.901113532495797,1.7,302.29,0.33432688998143195,52.94197364282989,,1.8918362,1.0965805,232.03224,27.194834,8.216057,382.8999,733.40576171875,733.40576171875,10.0
2006-05-15 00:30:00,-50.69455046049838,87.82422697390213,37.12967651340375,24.364907930107528,0.987579495967742,70.66274060726305,0.0,146.28512137768817,151.60917671992743,3.873766163534352,258.7896049462366,336.0815524193548,9.12692867940264,2.2,302.14005,0.36751519627315626,64.95586972304335,,4.171278,1.0375991,262.68292,24.867907,13.027296,11.156399,744.5621604919434,744.5621604919434,10.0
2006-06-15 00:30:00,-40.39107517706279,62.1336731384131,21.74259796135031,21.682265277777777,0.9851391875,68.29991916731737,0.0,124.22534615972222,101.66341681084523,13.408271041249003,231.89156202777775,323.5259652777778,8.353419346905639,1.975,302.01398,0.3521803776927648,59.2720803969831,,6.1508217,1.3164866,239.50227,22.955502,13.274179,0.5105626,394.56686371564865,745.0727230906487,10.0
2006-07-15 00:30:00,-30.329629561188938,54.17714635069632,23.84751678950738,21.615591129032257,0.9837601545698924,69.58446736624619,0.0,131.04110932795697,96.67496517029585,18.258570547461623,237.96733084005373,322.71904569892473,7.98161216556851,1.6,304.25723,0.28832180210624175,52.404391411679185,,8.8799515,1.4332201,247.97266,22.433708,11.103289,1.096059,12.76302033662796,746.168782055378,10.0
2006-08-15 00:30:00,-18.301407304631034,42.43382671328111,24.13241940865007,22.509428091397847,0.9872336760752688,65.41583351913701,0.0,152.54840494623656,106.1193244513765,14.553176460896324,265.3541652352151,324.0949126344086,9.595164301277412,1.0250001,306.56577,0.20042596437017995,38.52997159553165,,9.352537,2.7906451,280.2158,24.123873,12.60491,1.2935507,2.9001722931861877,747.4623327851295,10.0
2006-09-15 00:30:00,-4.801247009636069,25.272489003399166,20.471241993763094,24.654875961718123,0.9890430893187774,64.32785174781273,0.0,175.91303784596613,117.54868675585652,29.093171337903716,285.7308461101175,341.95416893187945,11.296658488883976,1.0,310.458,0.1914203024517503,33.66364952440188,,10.849968,3.09,303.3989,26.791664,14.329956,7.9170218,10.306631445884705,404.87349516153336,10.0
2006-10-15 00:30:00,6.956852936845943,12.39112241295861,19.347975349804553,26.665160212755147,0.8729510602433321,63.5281341258502,0.0,184.04372255242933,118.1913901555423,65.08474499710958,292.90733949851113,361.1443344851792,13.051451161077866,0.9666667,315.58252,0.21506641965686946,36.27958554702637,,12.860401,1.2828978,324.20102,28.612255,16.300539,9.842951,19.053523302078247,31.816543638706207,10.0
2006-11-15 00:30:00,-39.365806759184835,59.37166958006074,20.005862820875905,28.211246145735505,0.8705358513546853,70.70411257222958,124.19999999999999,181.43891424516346,117.12188529937085,56.65547898943222,276.86134230101476,383.9363185269973,11.503996755225858,1.05,311.75,0.2604150161159063,40.02388914495773,,8.39344,0.5652911,268.3256,29.927666,14.574951,131.44983,149.20980167388916,152.10997396707535,10.0
2006-12-15 00:30:00,-33.803376433177526,58.672051966991575,24.86867553381406,27.92861155913978,0.7876202135171911,74.2009317306343,236.60000000000002,164.64467844758065,116.94268185572848,43.4609961221453,241.5843445094086,393.04643145161293,9.960988282071426,1.2666667,317.125,0.28086815758324124,39.78136310627858,,12.5393715,-0.89311934,229.1405,29.91064,13.845524,143.61932,284.9121036529541,295.2187350988388,10.0
2007-01-15 00:30:00,-60.91905972262972,110.92412163477546,50.00506191214574,27.640619623655912,0.9994993077956988,81.97766361989838,247.4,151.1564056048387,109.32637561831365,19.684435998043778,217.91713196236557,395.9949798387097,6.8393119241856155,0.97499996,308.01,0.32880277762486204,39.86786070777101,,7.919529,-1.167213,192.99954,29.09048,8.6280365,285.1647,560.2338562011719,579.2873795032501,10.0
2007-02-15 00:30:00,-60.545434065872534,106.25088704280547,45.70545297693293,27.307877976190476,0.9940387723214286,81.74381385869938,288.9,178.8568413764881,140.16691711865636,9.392174107185358,248.77295744047618,392.3452306547619,6.790964279484313,1.8249999,304.8867,0.38702599894557715,49.50111906180204,,4.058096,-0.7185578,252.07918,28.435892,8.392721,334.92017,763.7041931152344,912.9139947891235,10.0
2007-03-15 00:30:00,-43.154303783952436,74.9176304682896,31.763326684337176,26.908594875807673,0.9931087623440423,84.1357620918051,696.5,139.36830527635806,113.90036714594234,5.1333192768348495,194.94794929756813,395.10745673832577,5.761020844437327,1.6500001,304.18,0.259195116854444,43.89062539682953,,3.441307,0.35212916,211.06256,27.918709,7.289316,557.0349,1177.1197814941406,1462.0318851470947,10.0
